synapse_id,pre_id,post_id,compartment,gray_type,x_um,y_um,z_um
884,30057,30173,proximal_dendrite,symmetric,122.6,222.8,337.6
885,30057,30173,soma,symmetric,171.6,183.8,360.2
886,30057,30177,soma,symmetric,283.6,390.6,275.0
887,30057,30177,soma,symmetric,213.1,341.1,249.5
888,30057,30177,soma,symmetric,225.8,385.1,350.4
889,30057,30177,uncertain,uncertain,203.0,378.7,273.5
890,30057,30177,soma,symmetric,223.3,401.7,319.8
891,30057,30177,soma,symmetric,173.1,390.4,335.0
892,30057,30197,soma,symmetric,332.8,344.8,204.0
893,30058,30071,spine,asymmetric,214.6,142.2,193.2
894,30058,30097,soma,asymmetric,29.4,389.8,165.6
895,30058,30131,spine,asymmetric,157.6,337.0,31.7
896,30058,30134,distal_dendrite,asymmetric,337.8,309.4,105.9
897,30058,30149,spine,asymmetric,392.4,187.0,136.3
898,30058,30149,spine,asymmetric,323.5,229.2,127.9
899,30058,30160,distal_dendrite,asymmetric,294.5,390.8,146.4
900,30058,30160,proximal_dendrite,asymmetric,301.3,367.5,162.8
901,30058,30160,soma,asymmetric,284.7,405.5,142.1
902,30058,30184,proximal_dendrite,asymmetric,69.9,211.5,154.6
903,30059,30013,distal_dendrite,asymmetric,360.1,272.4,276.0
904,30059,30120,distal_dendrite,uncertain,316.3,320.8,-18.0
905,30060,30017,spine,asymmetric,116.3,255.9,259.5
906,30060,30017,spine,asymmetric,49.9,306.1,244.5
907,30060,30017,spine,asymmetric,64.5,336.2,274.0
908,30060,30017,spine,asymmetric,85.7,264.8,222.1
909,30060,30072,proximal_dendrite,asymmetric,90.5,418.2,335.8
910,30060,30111,distal_dendrite,asymmetric,198.6,321.6,121.5
911,30060,30111,proximal_dendrite,asymmetric,236.5,402.4,6.2
912,30060,30111,proximal_dendrite,asymmetric,193.8,402.8,30.8
913,30060,30146,distal_dendrite,asymmetric,185.1,451.8,349.1
914,30060,30146,proximal_dendrite,asymmetric,115.9,421.2,378.6
915,30060,30146,distal_dendrite,asymmetric,139.8,485.6,351.7
916,30060,30146,distal_dendrite,asymmetric,85.3,477.7,386.5
917,30060,30146,distal_dendrite,asymmetric,97.3,463.7,317.3
918,30060,30146,proximal_dendrite,asymmetric,76.1,443.9,395.0
919,30060,30184,soma,asymmetric,146.6,258.9,136.1
920,30060,30184,distal_dendrite,asymmetric,69.8,260.2,183.7
921,30061,30064,distal_dendrite,asymmetric,67.7,195.2,170.6
922,30061,30100,spine,asymmetric,69.1,152.3,95.9
923,30061,30100,spine,asymmetric,28.4,119.8,124.8
924,30061,30100,spine,asymmetric,29.6,170.5,153.8
925,30061,30100,spine,asymmetric,40.8,189.9,121.1
926,30061,30100,spine,asymmetric,65.0,152.4,152.1
927,30061,30168,proximal_dendrite,asymmetric,212.6,459.5,77.7
928,30061,30168,soma,asymmetric,200.9,427.0,68.1
929,30061,30168,proximal_dendrite,asymmetric,246.1,463.7,107.7
930,30062,30064,spine,asymmetric,-12.9,199.5,159.3
931,30062,30064,spine,uncertain,-33.7,135.6,121.7
932,30062,30080,soma,asymmetric,129.0,351.6,211.4
933,30062,30080,proximal_dendrite,asymmetric,147.0,282.7,209.7
934,30062,30116,spine,asymmetric,320.2,140.2,58.9
935,30062,30116,spine,asymmetric,348.9,123.2,75.4
936,30062,30116,spine,asymmetric,342.9,164.6,88.1
937,30062,30166,spine,asymmetric,135.5,285.4,353.4
938,30062,30179,distal_dendrite,asymmetric,387.1,390.9,227.1
939,30062,30179,soma,asymmetric,350.8,422.9,181.0
940,30062,30196,proximal_dendrite,asymmetric,121.5,391.2,215.0
941,30063,30015,spine,asymmetric,46.1,469.5,334.2
942,30063,30032,distal_dendrite,asymmetric,8.6,425.8,221.2
943,30063,30032,proximal_dendrite,asymmetric,119.8,449.3,175.5
944,30063,30050,spine,uncertain,43.2,165.3,198.1
945,30063,30054,spine,asymmetric,43.2,231.7,306.4
946,30063,30067,spine,asymmetric,201.2,222.8,322.1
947,30063,30067,spine,asymmetric,226.3,222.6,299.0
948,30063,30072,distal_dendrite,asymmetric,67.7,470.9,382.7
949,30063,30072,soma,asymmetric,85.2,406.2,285.0
950,30063,30072,distal_dendrite,asymmetric,97.7,418.3,329.7
951,30063,30097,proximal_dendrite,asymmetric,-5.8,425.0,216.7
952,30063,30098,proximal_dendrite,asymmetric,206.2,413.3,61.4
953,30063,30110,proximal_dendrite,asymmetric,320.6,297.8,295.2
954,30063,30122,proximal_dendrite,asymmetric,138.7,402.1,72.8
955,30063,30164,distal_dendrite,asymmetric,396.0,305.1,99.9
956,30063,30194,distal_dendrite,asymmetric,37.6,407.1,251.0
957,30063,30196,proximal_dendrite,asymmetric,109.1,393.8,219.9
958,30063,30196,distal_dendrite,asymmetric,53.5,382.2,196.4
959,30063,30196,proximal_dendrite,asymmetric,111.8,381.2,193.0
960,30063,30196,proximal_dendrite,asymmetric,126.8,406.1,237.9
961,30064,30026,spine,asymmetric,288.6,153.4,269.5
962,30064,30026,distal_dendrite,asymmetric,262.6,185.9,258.5
963,30064,30026,spine,asymmetric,295.5,196.8,233.2
964,30064,30026,distal_dendrite,asymmetric,318.4,187.1,255.6
965,30064,30026,spine,asymmetric,279.8,158.2,296.3
966,30064,30163,proximal_dendrite,asymmetric,151.9,314.3,288.7
967,30064,30169,proximal_dendrite,asymmetric,-13.4,259.8,209.5
968,30064,30173,spine,asymmetric,153.3,258.9,309.5
969,30065,30042,proximal_dendrite,asymmetric,19.3,462.5,141.5
970,30065,30042,spine,asymmetric,49.5,480.6,159.2
971,30065,30042,spine,asymmetric,29.4,504.8,181.6
972,30065,30047,distal_dendrite,asymmetric,276.2,468.1,47.7
973,30065,30050,spine,asymmetric,30.0,177.4,205.7
974,30065,30056,distal_dendrite,asymmetric,257.5,489.9,193.3
975,30065,30056,distal_dendrite,asymmetric,247.5,455.2,93.2
976,30065,30056,proximal_dendrite,uncertain,185.7,456.0,121.5
977,30065,30071,spine,asymmetric,178.5,96.7,169.4
978,30065,30071,spine,asymmetric,153.0,103.2,166.0
979,30065,30071,spine,asymmetric,158.7,95.4,184.7
980,30065,30071,spine,asymmetric,143.3,126.7,199.0
981,30065,30088,distal_dendrite,asymmetric,312.0,199.5,63.2
982,30065,30122,distal_dendrite,asymmetric,159.4,475.9,79.8
983,30065,30122,proximal_dendrite,asymmetric,190.2,431.1,99.9
984,30065,30168,soma,asymmetric,231.0,459.2,58.2
985,30065,30170,spine,asymmetric,89.3,294.3,16.3
986,30065,30170,spine,asymmetric,122.2,311.4,12.0
987,30066,30019,distal_dendrite,symmetric,46.2,474.6,165.8
988,30066,30019,distal_dendrite,symmetric,9.2,444.6,225.7
989,30066,30046,distal_dendrite,symmetric,271.4,478.3,197.9
990,30066,30079,distal_dendrite,symmetric,91.2,351.8,235.5
991,30066,30093,distal_dendrite,uncertain,249.9,268.0,-29.6
992,30066,30099,distal_dendrite,symmetric,246.8,109.4,84.9
993,30066,30099,distal_dendrite,symmetric,287.3,73.0,110.3
994,30066,30111,distal_dendrite,symmetric,248.8,321.2,53.5
995,30066,30126,spine,symmetric,196.8,362.6,76.8
996,30066,30126,distal_dendrite,symmetric,223.7,362.2,49.8
997,30066,30126,spine,symmetric,168.0,388.3,76.3
998,30066,30164,distal_dendrite,symmetric,331.8,337.5,104.7
999,30066,30167,distal_dendrite,symmetric,286.2,312.0,171.1
1000,30066,30167,uncertain,uncertain,329.3,285.1,138.6
1001,30066,30168,distal_dendrite,symmetric,218.4,412.6,144.9
1002,30066,30181,distal_dendrite,symmetric,171.7,462.6,64.5
1003,30067,30049,proximal_dendrite,uncertain,2.2,183.9,241.4
1004,30067,30049,distal_dendrite,asymmetric,36.4,237.2,184.2
1005,30067,30102,proximal_dendrite,asymmetric,146.5,325.3,262.6
1006,30067,30118,distal_dendrite,asymmetric,211.8,265.2,424.1
1007,30067,30118,proximal_dendrite,asymmetric,221.3,265.8,380.3
1008,30067,30131,spine,asymmetric,170.8,303.5,79.1
1009,30067,30138,spine,uncertain,278.5,124.7,413.5
1010,30067,30144,spine,asymmetric,129.6,199.6,166.4
1011,30067,30144,spine,asymmetric,160.2,287.8,126.5
1012,30067,30168,soma,asymmetric,166.2,498.0,70.6
1013,30067,30168,proximal_dendrite,asymmetric,166.8,466.6,57.6
1014,30067,30175,spine,asymmetric,61.9,267.3,335.5
1015,30067,30184,soma,asymmetric,55.6,239.9,187.3
1016,30068,30002,soma,asymmetric,232.8,423.6,99.9
1017,30068,30002,soma,asymmetric,297.8,424.8,88.2
1018,30068,30002,distal_dendrite,asymmetric,272.9,430.3,111.6
1019,30068,30019,spine,asymmetric,7.6,511.9,152.3
1020,30068,30101,spine,asymmetric,-10.0,331.8,20.4
1021,30068,30144,proximal_dendrite,asymmetric,175.7,262.4,109.5
1022,30068,30144,spine,asymmetric,180.5,237.6,179.6
1023,30068,30144,spine,asymmetric,173.0,276.0,147.8
1024,30069,30007,proximal_dendrite,symmetric,33.0,345.4,347.2
1025,30069,30007,distal_dendrite,symmetric,48.8,280.9,350.9
1026,30069,30016,distal_dendrite,symmetric,342.8,329.4,380.3
1027,30069,30016,soma,symmetric,427.5,280.2,293.7
1028,30069,30026,proximal_dendrite,symmetric,321.2,163.3,282.3
1029,30069,30026,soma,symmetric,278.4,214.9,206.3
1030,30069,30026,distal_dendrite,symmetric,304.3,177.9,315.0
1031,30069,30026,proximal_dendrite,symmetric,282.8,203.0,269.7
1032,30069,30026,soma,symmetric,288.2,133.6,179.7
1033,30069,30026,soma,symmetric,343.9,169.8,254.8
1034,30069,30026,proximal_dendrite,uncertain,226.8,162.0,196.5
1035,30069,30026,soma,symmetric,304.1,195.9,257.4
1036,30069,30040,soma,symmetric,208.6,434.7,217.7
1037,30069,30040,soma,uncertain,222.4,426.9,256.7
1038,30069,30040,soma,symmetric,220.6,428.8,228.0
1039,30069,30040,soma,symmetric,193.3,444.7,244.0
1040,30069,30055,distal_dendrite,symmetric,341.7,422.6,266.5
1041,30069,30075,soma,symmetric,88.9,295.4,303.1
1042,30069,30075,soma,symmetric,28.5,274.8,350.4
1043,30069,30075,soma,symmetric,5.9,184.4,406.4
1044,30069,30075,soma,symmetric,23.6,278.2,404.0
1045,30069,30075,soma,symmetric,10.3,247.7,341.1
1046,30069,30079,soma,symmetric,80.3,341.2,155.3
1047,30069,30079,soma,symmetric,85.6,370.9,171.3
1048,30069,30079,soma,symmetric,70.1,341.4,271.0
1049,30069,30094,distal_dendrite,symmetric,212.8,214.7,305.5
1050,30069,30096,soma,symmetric,303.6,445.2,341.5
1051,30069,30152,soma,symmetric,427.7,316.6,232.8
1052,30069,30171,proximal_dendrite,symmetric,402.1,421.4,386.3
1053,30069,30191,proximal_dendrite,symmetric,213.0,507.1,316.2
1054,30070,30023,uncertain,uncertain,95.9,398.9,92.3
1055,30070,30023,soma,symmetric,92.2,401.5,106.5
1056,30070,30039,soma,symmetric,97.7,493.5,7.4
1057,30070,30042,soma,symmetric,65.7,428.8,153.7
1058,30070,30087,soma,symmetric,194.4,189.4,138.7
1059,30070,30093,soma,symmetric,293.2,291.6,18.7
1060,30070,30093,soma,symmetric,218.3,254.3,49.1
1061,30070,30095,proximal_dendrite,symmetric,36.6,86.0,197.4
1062,30070,30108,soma,symmetric,250.0,340.8,65.4
1063,30070,30122,proximal_dendrite,symmetric,203.9,447.9,80.1
1064,30070,30122,soma,symmetric,113.9,408.1,54.6
1065,30070,30122,soma,symmetric,102.5,447.1,29.7
1066,30070,30151,soma,symmetric,307.3,409.5,237.3
1067,30070,30151,proximal_dendrite,symmetric,336.0,406.8,253.0
1068,30070,30156,soma,symmetric,161.4,501.9,144.6
1069,30070,30172,uncertain,uncertain,371.3,363.3,245.8
1070,30070,30172,soma,symmetric,374.7,337.2,207.8
1071,30070,30181,proximal_dendrite,symmetric,203.7,463.3,94.2
1072,30070,30188,proximal_dendrite,symmetric,304.0,433.8,-5.5
1073,30071,30010,distal_dendrite,asymmetric,120.6,73.6,83.6
1074,30071,30017,spine,asymmetric,125.3,277.6,169.5
1075,30071,30017,spine,asymmetric,68.6,286.6,299.5
1076,30071,30017,spine,asymmetric,63.9,305.4,221.1
1077,30072,30015,distal_dendrite,symmetric,71.7,424.3,269.6
1078,30072,30015,distal_dendrite,uncertain,73.0,451.2,284.9
1079,30072,30017,distal_dendrite,symmetric,58.3,350.7,216.2
1080,30072,30019,distal_dendrite,symmetric,-63.5,461.3,177.8
1081,30072,30040,distal_dendrite,symmetric,214.5,517.5,238.3
1082,30072,30051,uncertain,uncertain,311.6,312.9,169.2
1083,30072,30051,spine,symmetric,259.7,295.7,174.7
1084,30072,30052,distal_dendrite,uncertain,71.4,353.0,349.0
1085,30072,30052,uncertain,uncertain,82.0,382.7,381.3
1086,30072,30052,distal_dendrite,symmetric,8.1,413.4,343.5
1087,30072,30067,distal_dendrite,symmetric,251.3,274.4,325.1
1088,30072,30067,distal_dendrite,symmetric,225.0,272.8,269.2
1089,30072,30077,distal_dendrite,symmetric,357.4,254.4,294.4
1090,30072,30077,distal_dendrite,symmetric,383.4,247.8,336.9
1091,30072,30079,distal_dendrite,symmetric,87.6,336.2,169.8
1092,30072,30079,distal_dendrite,symmetric,53.5,288.6,227.3
1093,30072,30079,distal_dendrite,symmetric,55.8,360.8,201.6
1094,30072,30082,distal_dendrite,symmetric,37.1,509.9,317.8
1095,30072,30103,distal_dendrite,symmetric,37.0,478.9,366.7
1096,30072,30125,distal_dendrite,symmetric,327.7,499.9,338.6
1097,30072,30125,spine,symmetric,360.9,455.0,315.0
1098,30072,30125,distal_dendrite,symmetric,260.5,426.5,368.6
1099,30072,30125,distal_dendrite,uncertain,248.3,413.4,260.5
1100,30072,30125,distal_dendrite,symmetric,294.8,421.5,354.2
1101,30072,30162,distal_dendrite,uncertain,148.8,115.0,217.2
1102,30073,30011,spine,asymmetric,296.0,162.4,202.8
1103,30073,30011,spine,asymmetric,321.6,215.7,192.0
1104,30073,30020,proximal_dendrite,uncertain,165.0,277.4,313.1
1105,30073,30020,distal_dendrite,asymmetric,217.7,258.1,277.1
1106,30073,30032,proximal_dendrite,asymmetric,80.9,373.7,232.1
1107,30073,30032,proximal_dendrite,asymmetric,28.5,397.5,233.9
1108,30073,30032,proximal_dendrite,asymmetric,78.6,469.4,244.6
1109,30073,30097,distal_dendrite,asymmetric,0.3,387.4,160.3
1110,30073,30097,proximal_dendrite,asymmetric,-17.6,383.4,213.9
1111,30073,30097,proximal_dendrite,asymmetric,-19.4,356.4,220.2
1112,30073,30097,proximal_dendrite,asymmetric,54.5,364.0,246.3
1113,30073,30142,proximal_dendrite,asymmetric,36.3,338.6,276.4
1114,30073,30169,proximal_dendrite,asymmetric,61.9,253.7,248.0
1115,30074,30117,spine,asymmetric,156.9,98.1,187.7
1116,30075,30069,proximal_dendrite,asymmetric,322.9,445.4,365.1
1117,30075,30069,distal_dendrite,asymmetric,348.2,367.5,345.9
1118,30075,30069,distal_dendrite,asymmetric,345.7,387.6,377.2
1119,30075,30071,spine,asymmetric,199.2,128.7,194.9
1120,30075,30078,distal_dendrite,asymmetric,102.6,148.9,357.5
1121,30075,30078,spine,asymmetric,73.6,141.0,322.9
1122,30075,30078,spine,asymmetric,99.8,126.7,340.2
1123,30075,30102,proximal_dendrite,asymmetric,135.7,254.4,235.2
1124,30075,30102,distal_dendrite,asymmetric,165.3,326.7,269.2
1125,30075,30102,proximal_dendrite,asymmetric,96.1,320.8,256.6
1126,30075,30196,proximal_dendrite,asymmetric,11.4,374.0,154.1
1127,30076,30017,spine,asymmetric,76.3,298.5,262.0
1128,30076,30032,proximal_dendrite,asymmetric,55.5,404.6,232.0
1129,30076,30032,proximal_dendrite,asymmetric,85.0,396.0,204.0
1130,30076,30032,distal_dendrite,asymmetric,35.8,460.1,299.7
1131,30076,30032,soma,asymmetric,25.2,367.1,232.6
1132,30076,30065,distal_dendrite,asymmetric,154.5,434.9,75.6
1133,30076,30065,spine,asymmetric,146.7,325.9,65.9
1134,30076,30117,spine,asymmetric,190.0,146.9,151.7
1135,30076,30128,soma,asymmetric,179.6,473.2,68.0
1136,30076,30128,soma,asymmetric,109.7,487.7,148.1
1137,30076,30128,distal_dendrite,asymmetric,122.4,502.9,118.6
1138,30076,30128,proximal_dendrite,asymmetric,154.5,522.8,112.3
1139,30077,30030,proximal_dendrite,asymmetric,392.5,173.3,83.9
1140,30077,30094,spine,asymmetric,165.8,204.5,273.2
1141,30077,30110,distal_dendrite,asymmetric,308.3,268.5,271.9
1142,30077,30110,soma,asymmetric,359.5,248.7,271.3
1143,30077,30143,spine,asymmetric,317.0,307.2,19.5
1144,30078,30034,distal_dendrite,asymmetric,86.6,338.1,291.0
1145,30078,30059,spine,asymmetric,367.4,213.0,195.8
1146,30078,30059,proximal_dendrite,asymmetric,389.8,197.3,223.4
1147,30078,30059,spine,asymmetric,363.5,167.5,218.3
1148,30078,30072,proximal_dendrite,asymmetric,60.1,406.7,346.6
1149,30078,30072,distal_dendrite,asymmetric,80.2,414.1,313.9
1150,30078,30104,spine,asymmetric,279.3,226.6,179.3
1151,30078,30104,spine,asymmetric,258.8,232.9,179.9
1152,30078,30123,spine,asymmetric,333.5,409.3,374.8
1153,30079,30025,spine,asymmetric,129.3,381.7,304.7
1154,30079,30032,distal_dendrite,asymmetric,79.0,390.7,222.1
1155,30079,30110,proximal_dendrite,uncertain,283.4,264.8,308.9
1156,30079,30114,spine,asymmetric,55.2,448.4,165.2
1157,30079,30142,proximal_dendrite,asymmetric,116.8,373.3,285.3
1158,30079,30142,distal_dendrite,asymmetric,31.3,296.8,251.3
1159,30079,30142,proximal_dendrite,asymmetric,77.8,327.5,265.0
1160,30079,30163,distal_dendrite,asymmetric,131.3,338.4,342.8
1161,30079,30163,distal_dendrite,asymmetric,45.4,280.6,304.2
1162,30079,30168,soma,asymmetric,191.2,405.1,92.2
1163,30079,30168,proximal_dendrite,asymmetric,160.4,452.5,84.2
1164,30079,30196,proximal_dendrite,asymmetric,69.0,356.5,247.7
1165,30080,30003,uncertain,uncertain,89.1,250.8,121.7
1166,30080,30017,distal_dendrite,symmetric,98.0,292.8,202.0
1167,30080,30064,uncertain,uncertain,-2.6,154.7,159.7
1168,30080,30064,distal_dendrite,symmetric,38.5,190.8,123.9
1169,30080,30065,distal_dendrite,symmetric,145.9,322.2,10.6
1170,30080,30086,distal_dendrite,symmetric,69.2,132.4,274.4
1171,30080,30092,distal_dendrite,symmetric,429.8,213.1,313.9
1172,30080,30092,distal_dendrite,uncertain,320.7,201.5,317.9
1173,30080,30092,spine,symmetric,347.4,215.3,297.7
1174,30080,30092,distal_dendrite,uncertain,382.2,210.1,310.4
1175,30080,30092,distal_dendrite,symmetric,393.5,169.0,341.9
1176,30080,30092,uncertain,uncertain,321.3,201.6,319.0
1177,30080,30092,distal_dendrite,symmetric,366.8,213.9,339.5
1178,30080,30093,spine,symmetric,234.4,265.8,6.2
1179,30080,30093,distal_dendrite,symmetric,264.8,305.6,-9.6
1180,30080,30095,distal_dendrite,symmetric,77.2,191.2,223.7
1181,30080,30100,uncertain,uncertain,17.7,169.6,143.4
1182,30080,30100,distal_dendrite,symmetric,-7.5,133.4,112.5
1183,30080,30102,distal_dendrite,uncertain,141.2,304.4,235.7
1184,30080,30104,distal_dendrite,symmetric,228.1,169.3,236.6
1185,30080,30104,distal_dendrite,uncertain,176.6,231.8,182.6
1186,30080,30104,distal_dendrite,uncertain,235.3,215.0,233.9
1187,30080,30104,distal_dendrite,symmetric,211.8,256.2,187.2
1188,30080,30104,uncertain,uncertain,233.1,173.4,190.0
1189,30080,30105,distal_dendrite,symmetric,362.2,378.0,142.5
1190,30080,30109,distal_dendrite,symmetric,360.2,102.9,199.7
1191,30080,30109,distal_dendrite,symmetric,402.6,176.4,162.0
1192,30080,30121,distal_dendrite,symmetric,311.8,377.2,270.7
1193,30080,30121,spine,symmetric,283.3,322.3,256.5
1194,30080,30144,uncertain,uncertain,180.8,259.7,128.8
1195,30080,30144,uncertain,uncertain,127.0,223.7,155.0
1196,30080,30183,distal_dendrite,symmetric,158.1,157.8,301.6
1197,30080,30187,distal_dendrite,symmetric,218.4,133.8,209.3
1198,30080,30187,distal_dendrite,symmetric,158.7,160.2,180.6
1199,30080,30192,distal_dendrite,uncertain,382.7,314.3,80.7
1200,30080,30192,distal_dendrite,symmetric,377.6,327.2,88.6
1201,30080,30192,distal_dendrite,symmetric,359.5,278.1,46.7
1202,30080,30192,uncertain,uncertain,448.7,315.3,34.5
1203,30080,30199,distal_dendrite,uncertain,231.6,276.3,58.8
1204,30080,30199,distal_dendrite,symmetric,202.0,307.6,136.4
1205,30080,30199,uncertain,uncertain,209.2,232.4,155.4
1206,30082,30025,spine,asymmetric,129.1,355.3,245.4
1207,30082,30025,distal_dendrite,asymmetric,206.2,416.6,292.8
1208,30082,30128,proximal_dendrite,asymmetric,145.2,523.5,137.0
1209,30082,30128,distal_dendrite,asymmetric,118.9,487.1,73.9
1210,30082,30128,proximal_dendrite,asymmetric,167.8,496.2,83.1
1211,30082,30128,distal_dendrite,asymmetric,232.2,483.2,67.8
1212,30083,30006,spine,asymmetric,390.4,234.6,322.4
1213,30083,30006,spine,asymmetric,371.6,220.9,308.5
1214,30083,30029,distal_dendrite,asymmetric,272.4,269.9,30.5
1215,30083,30036,spine,asymmetric,137.2,343.3,313.9
1216,30083,30045,spine,asymmetric,284.8,286.8,126.2
1217,30083,30048,spine,asymmetric,149.1,232.5,281.9
1218,30083,30089,distal_dendrite,asymmetric,22.2,181.7,280.8
1219,30083,30089,spine,asymmetric,46.0,178.0,237.3
1220,30083,30089,spine,asymmetric,20.9,200.6,245.2
1221,30083,30089,spine,asymmetric,62.0,153.1,229.3
1222,30083,30089,distal_dendrite,asymmetric,51.8,122.0,241.8
1223,30083,30134,proximal_dendrite,asymmetric,291.0,328.0,186.6
1224,30083,30134,proximal_dendrite,asymmetric,391.9,327.0,181.6
1225,30083,30134,distal_dendrite,asymmetric,353.8,268.4,193.4
1226,30083,30153,distal_dendrite,uncertain,88.4,167.0,370.3
1227,30084,30022,proximal_dendrite,asymmetric,356.0,448.1,172.5
1228,30084,30024,proximal_dendrite,asymmetric,403.4,463.4,237.2
1229,30084,30024,proximal_dendrite,asymmetric,400.2,450.1,203.8
1230,30084,30024,proximal_dendrite,asymmetric,406.5,429.0,222.7
1231,30084,30024,proximal_dendrite,asymmetric,370.2,370.1,211.9
1232,30084,30024,proximal_dendrite,asymmetric,405.0,423.1,169.8
1233,30084,30028,spine,asymmetric,426.1,167.7,278.2
1234,30084,30041,proximal_dendrite,asymmetric,146.4,477.3,124.9
1235,30084,30049,proximal_dendrite,asymmetric,78.6,256.2,148.5
1236,30084,30069,soma,asymmetric,364.6,386.4,369.8
1237,30084,30069,proximal_dendrite,asymmetric,369.5,318.4,379.9
1238,30084,30102,distal_dendrite,asymmetric,145.5,340.5,204.4
1239,30084,30179,proximal_dendrite,asymmetric,346.3,384.2,137.4
1240,30084,30179,distal_dendrite,asymmetric,331.1,427.0,93.9
1241,30084,30179,distal_dendrite,asymmetric,345.3,348.5,154.2
1242,30084,30190,spine,asymmetric,256.5,355.3,117.5
1243,30084,30190,spine,asymmetric,225.3,324.1,113.0
1244,30084,30192,spine,asymmetric,391.2,277.4,87.9
1245,30084,30192,spine,asymmetric,383.6,331.2,73.9
1246,30084,30200,spine,asymmetric,387.9,116.9,-5.1
1247,30084,30200,spine,asymmetric,324.6,165.3,4.6
1248,30085,30002,soma,asymmetric,234.9,388.6,74.0
1249,30085,30002,distal_dendrite,asymmetric,299.0,401.3,81.5
1250,30085,30002,distal_dendrite,asymmetric,300.0,362.0,88.8
1251,30085,30002,distal_dendrite,asymmetric,315.7,403.5,57.4
1252,30085,30002,distal_dendrite,asymmetric,297.8,421.6,51.7
1253,30085,30002,proximal_dendrite,asymmetric,240.4,407.4,177.5
1254,30085,30027,spine,asymmetric,298.5,276.1,265.7
1255,30085,30027,distal_dendrite,asymmetric,285.4,292.7,318.5
1256,30085,30032,proximal_dendrite,asymmetric,100.4,434.0,190.5
1257,30085,30055,proximal_dendrite,asymmetric,397.8,370.8,250.7
1258,30085,30067,spine,asymmetric,220.4,290.1,322.5
1259,30085,30067,distal_dendrite,asymmetric,178.8,287.0,241.5
1260,30085,30069,distal_dendrite,asymmetric,333.1,388.9,338.7
1261,30085,30069,proximal_dendrite,asymmetric,383.0,418.8,356.2
1262,30085,30080,soma,asymmetric,139.9,286.3,229.7
1263,30085,30103,spine,asymmetric,66.7,462.3,293.0
1264,30085,30110,proximal_dendrite,asymmetric,261.0,209.9,249.3
1265,30085,30110,proximal_dendrite,asymmetric,324.1,248.3,295.8
1266,30085,30110,proximal_dendrite,asymmetric,342.2,275.4,290.9
1267,30085,30172,spine,asymmetric,387.6,347.3,231.8
1268,30085,30172,spine,asymmetric,398.9,338.5,214.0
1269,30085,30172,spine,asymmetric,401.5,349.3,262.3
1270,30085,30172,spine,asymmetric,321.5,388.8,254.9
1271,30085,30172,spine,asymmetric,394.9,334.1,270.6
1272,30085,30172,spine,asymmetric,314.3,341.1,213.6
1273,30085,30172,spine,asymmetric,390.4,318.1,181.0
1274,30085,30172,proximal_dendrite,asymmetric,410.5,328.7,319.6
1275,30085,30177,distal_dendrite,asymmetric,167.0,381.4,209.9
1276,30086,30071,spine,asymmetric,142.2,107.6,196.5
1277,30086,30097,distal_dendrite,asymmetric,4.3,318.8,172.7
1278,30086,30097,distal_dendrite,asymmetric,-30.4,365.0,205.8
1279,30086,30102,distal_dendrite,asymmetric,154.8,286.3,206.2
1280,30086,30102,distal_dendrite,asymmetric,141.6,309.9,204.4
1281,30086,30102,distal_dendrite,asymmetric,162.7,387.9,237.6
1282,30086,30102,distal_dendrite,asymmetric,156.4,319.3,245.7
1283,30086,30102,distal_dendrite,asymmetric,145.1,295.7,177.0
1284,30086,30138,distal_dendrite,asymmetric,298.7,149.3,418.5
1285,30086,30138,spine,asymmetric,323.6,148.8,362.8
1286,30086,30150,spine,asymmetric,355.8,258.3,174.3
1287,30086,30150,spine,asymmetric,332.9,254.6,217.7
1288,30086,30150,spine,asymmetric,359.6,206.2,203.3
1289,30086,30167,spine,asymmetric,294.9,338.4,160.4
1290,30086,30167,spine,asymmetric,317.6,394.4,251.8
1291,30086,30167,spine,asymmetric,365.3,339.8,114.9
1292,30086,30167,spine,asymmetric,310.1,354.4,175.3
1293,30086,30173,proximal_dendrite,asymmetric,103.4,173.2,270.6
1294,30086,30173,spine,asymmetric,167.5,192.5,335.5
1295,30086,30173,spine,asymmetric,169.5,228.7,349.5
1296,30086,30173,spine,asymmetric,224.7,157.6,301.4
1297,30086,30173,distal_dendrite,asymmetric,222.3,178.7,291.5
1298,30086,30173,distal_dendrite,asymmetric,232.5,177.3,312.3
1299,30086,30173,spine,asymmetric,120.1,130.7,369.7
1300,30087,30003,distal_dendrite,asymmetric,117.8,226.5,160.5
1301,30087,30045,spine,asymmetric,291.7,271.2,70.2
1302,30087,30045,spine,asymmetric,259.1,292.0,141.7
1303,30087,30045,distal_dendrite,asymmetric,301.7,260.8,153.2
1304,30087,30049,soma,asymmetric,-39.9,238.5,145.3
1305,30087,30062,spine,asymmetric,132.9,76.0,124.8
1306,30087,30131,spine,asymmetric,212.0,314.9,24.2
1307,30087,30172,distal_dendrite,asymmetric,372.5,382.5,178.0
1308,30087,30172,spine,asymmetric,378.7,398.3,248.0
1309,30087,30182,spine,asymmetric,168.8,259.0,-15.4
1310,30087,30182,spine,asymmetric,191.3,256.0,49.6
1311,30087,30182,spine,asymmetric,177.1,296.0,-74.0
1312,30087,30182,spine,asymmetric,136.1,254.0,-0.2
1313,30087,30199,spine,asymmetric,172.0,329.9,66.3
