pre_id,post_id,synapses
20155,20374,1
20155,20443,1
20155,20449,1
20155,20450,2
20155,20460,2
20155,20490,4
20156,20005,1
20156,20017,1
20156,20045,3
20156,20072,4
20156,20136,1
20156,20174,1
20156,20186,2
20156,20187,3
20156,20206,1
20156,20213,1
20156,20241,3
20156,20242,1
20156,20275,4
20156,20282,1
20156,20328,1
20156,20345,1
20156,20350,1
20156,20365,1
20156,20374,2
20156,20402,1
20156,20432,1
20156,20433,1
20156,20450,1
20156,20498,1
20157,20021,1
20157,20022,1
20157,20038,1
20157,20060,1
20157,20075,1
20157,20084,1
20157,20088,1
20157,20123,1
20157,20143,1
20157,20176,1
20157,20181,3
20157,20190,1
20157,20204,1
20157,20284,1
20157,20336,1
20157,20349,5
20157,20381,1
20157,20401,1
20157,20428,4
20157,20469,3
20158,20032,2
20158,20073,2
20158,20156,1
20158,20252,1
20158,20281,1
20158,20392,2
20158,20428,1
20158,20443,3
20158,20445,2
20158,20499,1
20159,20015,5
20159,20021,3
20159,20031,2
20159,20100,2
20159,20104,2
20159,20117,2
20159,20157,1
20159,20250,1
20159,20262,1
20159,20263,1
20159,20324,2
20159,20327,2
20159,20343,1
20159,20384,4
20159,20465,4
20160,20037,1
20160,20045,2
20160,20094,1
20160,20109,2
20160,20127,1
20160,20148,1
20160,20152,2
20160,20168,2
20160,20172,2
20160,20186,4
20160,20215,1
20160,20221,1
20160,20230,1
20160,20271,1
20160,20283,2
20160,20323,1
20160,20340,4
20160,20380,1
20160,20392,2
20160,20400,1
20160,20404,1
20160,20432,1
20160,20433,2
20160,20436,1
20160,20472,2
20161,20011,1
20161,20079,2
20161,20085,2
20161,20106,2
20161,20108,3
20161,20125,1
20161,20126,1
20161,20134,1
20161,20148,3
20161,20175,1
20161,20190,1
20161,20213,4
20161,20221,2
20161,20222,1
20161,20236,2
20161,20241,1
20161,20254,1
20161,20258,3
20161,20273,3
20161,20300,1
20161,20310,1
20161,20335,1
20161,20347,1
20161,20355,2
20161,20427,1
20161,20459,3
20161,20487,1
20162,20008,2
20162,20027,1
20162,20033,3
20162,20265,1
20162,20298,1
20162,20307,1
20162,20332,1
20162,20368,3
20162,20374,1
20162,20432,3
20162,20443,1
20162,20465,2
20162,20473,1
20162,20499,1
20163,20015,1
20163,20025,2
20163,20026,2
20163,20030,3
20163,20039,1
20163,20043,1
20163,20050,4
20163,20051,1
20163,20062,1
20163,20073,1
20163,20098,1
20163,20135,1
20163,20143,4
20163,20144,4
20163,20157,3
20163,20164,2
20163,20165,2
20163,20196,1
20163,20197,2
20163,20199,1
20163,20220,1
20163,20223,2
20163,20226,1
20163,20227,1
20163,20228,1
20163,20239,1
20163,20261,1
20163,20264,1
20163,20291,3
20163,20301,1
20163,20309,4
20163,20310,2
20163,20313,3
20163,20330,1
20163,20348,1
20163,20384,5
20163,20386,1
20163,20409,3
20163,20416,1
20163,20448,5
20163,20461,7
20163,20462,2
20163,20482,2
20164,20009,2
20164,20015,1
20164,20026,1
20164,20123,2
20164,20143,1
20164,20163,1
20164,20310,2
20164,20324,1
20164,20332,1
20164,20368,2
20164,20380,2
20164,20416,1
20164,20432,1
20164,20469,1
20165,20060,2
20165,20096,1
20165,20139,1
20165,20190,2
20165,20208,1
20165,20250,1
20165,20251,1
20165,20324,3
20165,20340,5
20165,20362,1
20165,20441,3
20166,20021,1
20166,20025,1
20166,20071,1
20166,20104,2
20166,20117,3
20166,20119,1
20166,20196,2
20166,20266,1
20166,20307,1
20166,20308,4
20166,20368,1
20166,20406,1
20166,20433,1
20166,20465,2
20166,20473,2
20166,20477,1
20167,20012,5
20167,20036,1
20167,20092,4
20167,20096,2
20167,20099,2
20167,20109,1
20167,20112,1
20167,20123,2
20167,20141,2
20167,20157,4
20167,20166,1
20167,20191,1
20167,20193,1
20167,20199,1
20167,20207,1
20167,20210,1
20167,20216,1
20167,20223,1
20167,20227,4
20167,20239,2
20167,20253,1
20167,20267,2
20167,20279,1
20167,20281,1
20167,20298,4
20167,20301,1
20167,20304,1
20167,20307,1
20167,20311,3
20167,20312,2
20167,20313,1
20167,20322,7
20167,20343,1
20167,20352,1
20167,20353,2
20167,20369,1
20167,20386,1
20167,20401,2
20167,20403,3
20167,20409,1
20167,20441,3
20167,20469,3
20167,20471,1
20167,20473,2
20167,20478,1
20167,20482,6
20168,20094,1
20168,20149,2
20168,20172,1
20168,20256,2
20168,20285,1
20168,20306,2
20168,20371,1
20168,20374,2
20168,20381,1
20169,20002,1
20169,20056,2
20169,20059,3
20169,20068,1
20169,20079,1
20169,20116,3
20169,20132,1
20169,20136,1
20169,20150,1
20169,20195,1
20169,20267,2
20169,20283,1
20169,20315,1
20169,20337,1
20169,20373,6
20169,20378,2
20169,20405,1
20169,20418,1
20169,20429,1
20169,20434,1
20169,20435,1
20169,20436,3
20169,20480,1
20169,20485,2
20170,20024,1
20170,20054,1
20170,20056,2
20170,20067,1
20170,20110,3
20170,20154,1
20170,20168,1
20170,20186,1
20170,20206,1
20170,20231,1
20170,20276,2
20170,20283,1
20170,20292,2
20170,20398,2
20170,20400,2
20170,20404,1
20170,20423,1
20170,20480,1
20170,20500,1
20171,20064,3
20171,20068,1
20171,20085,3
20171,20093,2
20171,20105,1
20171,20124,1
20171,20179,1
20171,20221,1
20171,20241,1
20171,20260,4
20171,20285,1
20171,20292,4
20171,20333,2
20171,20335,2
20171,20361,1
20171,20376,1
20171,20380,2
20171,20400,1
20171,20407,1
20171,20415,1
20171,20454,1
20171,20478,1
20171,20486,4
20172,20002,3
20172,20012,3
20172,20019,2
20172,20025,1
20172,20033,1
20172,20046,1
20172,20050,1
20172,20053,2
20172,20064,4
20172,20073,2
20172,20083,2
20172,20086,1
20172,20087,1
20172,20095,2
20172,20126,1
20172,20134,1
20172,20139,1
20172,20149,1
20172,20154,2
20172,20160,6
20172,20177,2
20172,20191,1
20172,20192,1
20172,20193,6
20172,20234,1
20172,20236,3
20172,20254,1
20172,20257,2
20172,20263,2
20172,20264,1
20172,20272,1
20172,20281,2
20172,20282,1
20172,20286,1
20172,20291,1
20172,20317,1
20172,20330,1
20172,20331,5
20172,20341,1
20172,20349,1
20172,20352,1
20172,20367,1
20172,20374,1
20172,20383,3
20172,20390,2
20172,20409,1
20172,20411,1
20172,20418,1
20172,20420,1
20172,20440,1
20172,20444,1
20172,20445,2
20172,20449,2
20172,20470,1
20172,20482,2
20172,20493,1
20172,20494,1
20172,20495,1
20172,20496,1
20173,20016,1
20173,20017,2
20173,20045,1
20173,20057,4
20173,20066,1
20173,20067,1
20173,20106,4
20173,20125,5
20173,20184,1
20173,20235,2
20173,20247,2
20173,20252,2
20173,20269,4
20173,20275,1
20173,20276,4
20173,20335,3
20173,20376,2
20173,20383,2
20173,20400,1
20173,20418,3
20174,20018,1
20174,20035,1
20174,20125,2
20174,20154,1
20174,20167,5
20174,20238,1
20174,20297,1
20174,20315,1
20174,20333,2
20174,20375,4
20174,20382,1
20174,20398,1
20174,20407,2
20174,20412,1
20174,20427,2
20174,20443,3
20174,20497,1
20175,20049,2
20175,20065,1
20175,20079,2
20175,20093,5
20175,20113,1
20175,20121,1
20175,20161,2
20175,20206,1
20175,20256,1
20175,20257,2
20175,20267,2
20175,20276,1
20175,20321,2
20175,20362,3
20175,20373,2
20175,20376,2
20175,20402,3
20175,20407,1
20175,20418,1
20175,20429,2
20175,20450,1
20175,20498,2
20176,20021,1
20176,20057,1
20176,20067,1
20176,20072,1
20176,20183,1
20176,20215,3
20176,20268,3
20176,20315,3
20176,20320,4
20176,20328,1
20176,20332,3
20176,20414,1
20176,20417,2
20176,20433,3
20176,20435,2
20176,20459,1
20177,20068,1
20177,20071,1
20177,20079,2
20177,20104,3
20177,20110,1
20177,20149,3
20177,20173,4
20177,20210,6
20177,20246,2
20177,20255,1
20177,20317,1
20177,20342,1
20177,20363,1
20177,20364,1
20177,20367,1
20177,20381,3
20177,20395,2
20177,20399,1
20177,20414,2
20177,20447,1
20177,20455,1
20177,20475,1
20178,20024,1
20178,20034,1
20178,20067,1
20178,20087,6
20178,20094,3
20178,20124,2
20178,20136,2
20178,20137,3
20178,20175,1
20178,20179,1
20178,20206,1
20178,20246,1
20178,20275,1
20178,20300,1
20178,20306,1
20178,20382,3
20178,20391,1
20178,20397,4
20178,20400,6
20178,20419,9
20178,20440,1
20178,20455,3
20179,20002,1
20179,20007,1
20179,20018,3
20179,20025,3
20179,20031,1
20179,20059,2
20179,20065,1
20179,20072,1
20179,20073,1
20179,20085,1
20179,20091,1
20179,20102,3
20179,20103,1
20179,20114,2
20179,20132,1
20179,20153,1
20179,20155,1
20179,20173,1
20179,20189,2
20179,20224,2
20179,20227,2
20179,20240,1
20179,20259,1
20179,20260,2
20179,20271,1
20179,20274,1
20179,20280,1
20179,20282,2
20179,20287,2
20179,20295,2
20179,20298,1
20179,20303,2
20179,20308,2
20179,20338,2
20179,20347,2
20179,20359,1
20179,20373,2
20179,20375,1
20179,20379,1
20179,20387,3
20179,20388,1
20179,20395,2
20179,20410,2
20179,20412,1
20179,20415,1
20179,20432,1
20179,20443,2
20179,20453,3
20179,20488,2
20180,20005,2
20180,20024,1
20180,20045,1
20180,20072,1
20180,20085,1
20180,20095,1
20180,20106,3
20180,20115,4
20180,20122,1
20180,20172,2
20180,20186,4
20180,20238,1
20180,20244,5
20180,20265,3
20180,20269,2
20180,20300,2
20180,20332,2
20180,20333,1
20180,20337,1
20180,20345,2
20180,20360,1
20180,20391,2
20180,20407,2
20180,20410,1
20180,20433,1
20180,20439,1
20180,20443,3
20180,20451,1
20180,20467,2
20180,20479,3
20181,20015,2
20181,20030,1
20181,20144,1
20181,20218,2
20181,20343,1
20181,20353,2
20181,20355,1
20181,20428,1
20182,20011,1
20182,20057,5
20182,20061,2
20182,20077,2
20182,20087,1
20182,20090,1
20182,20100,2
20182,20129,1
20182,20180,1
20182,20238,1
20182,20241,2
20182,20244,1
20182,20248,5
20182,20252,1
20182,20256,1
20182,20265,1
20182,20268,3
20182,20271,1
20182,20277,2
20182,20300,3
20182,20303,2
20182,20322,2
20182,20432,1
20182,20442,5
20182,20455,4
20182,20498,1
20183,20025,1
20183,20102,1
20183,20135,2
20183,20152,1
20183,20172,3
20183,20176,1
20183,20314,1
20183,20336,1
20183,20338,1
20183,20399,1
20183,20486,1
20184,20048,1
20184,20058,1
20184,20059,3
20184,20065,1
20184,20085,2
20184,20106,1
20184,20111,3
20184,20147,1
20184,20151,2
20184,20161,1
20184,20173,1
20184,20175,1
20184,20178,3
20184,20191,1
20184,20213,1
20184,20282,1
20184,20287,1
20184,20331,2
20184,20419,3
20184,20450,1
20184,20486,3
20184,20492,1
20184,20498,1
20185,20076,3
20185,20079,1
20185,20104,1
20185,20126,2
20185,20173,1
20185,20191,1
20185,20221,1
20185,20270,1
20185,20274,2
20185,20321,1
20185,20340,5
20185,20359,1
20185,20378,1
20185,20405,2
20185,20414,1
20185,20431,1
20185,20439,1
20185,20440,2
20185,20443,1
20185,20463,2
20185,20483,2
20186,20004,3
20186,20008,2
20186,20017,1
20186,20029,1
20186,20041,1
20186,20046,1
20186,20068,1
20186,20085,4
20186,20087,2
20186,20090,1
20186,20101,3
20186,20124,3
20186,20132,1
20186,20133,1
20186,20135,5
20186,20137,1
20186,20139,1
20186,20140,2
20186,20149,1
20186,20151,3
20186,20155,1
20186,20156,2
20186,20160,2
20186,20178,1
20186,20180,3
20186,20185,1
20186,20195,1
20186,20224,1
20186,20227,2
20186,20231,1
20186,20249,1
20186,20253,1
20186,20254,1
20186,20256,1
20186,20290,3
20186,20299,2
20186,20335,2
20186,20337,3
20186,20347,6
20186,20354,1
20186,20360,1
20186,20373,4
20186,20385,2
20186,20394,1
20186,20397,1
20186,20399,2
20186,20418,2
20186,20424,1
20186,20434,2
20186,20437,1
20186,20443,1
20186,20449,1
20186,20451,1
20186,20453,3
20186,20475,1
20186,20490,1
20186,20494,2
20186,20495,1
20187,20005,1
20187,20029,3
20187,20059,1
20187,20061,4
20187,20105,3
20187,20108,1
20187,20121,2
20187,20147,1
20187,20221,1
20187,20255,1
20187,20290,1
20187,20292,1
20187,20315,1
20187,20337,2
20187,20408,1
20187,20423,2
20187,20429,1
20187,20432,7
20187,20450,1
20187,20457,1
20187,20487,1
20188,20009,1
20188,20036,1
20188,20100,1
20188,20340,1
20188,20356,1
20188,20426,1
20188,20495,1
20189,20090,2
20189,20131,1
20189,20238,3
20189,20285,1
20189,20306,5
20189,20319,2
20189,20321,1
20189,20340,5
20189,20355,1
20189,20363,3
20189,20380,1
20189,20395,1
20189,20403,2
20189,20418,2
20189,20447,2
20189,20454,1
20189,20485,4
20190,20001,1
20190,20046,2
20190,20070,2
20190,20084,1
20190,20112,4
20190,20120,3
20190,20147,1
20190,20154,1
20190,20161,1
20190,20177,1
20190,20191,1
20190,20197,1
20190,20216,2
20190,20222,3
20190,20232,2
20190,20259,1
20190,20263,2
20190,20281,5
20190,20320,2
20190,20326,2
20190,20334,1
20190,20336,1
20190,20346,1
20190,20353,3
20190,20367,1
20190,20369,1
20190,20436,1
20190,20448,2
20190,20452,3
20190,20458,2
20190,20472,1
20190,20477,3
20190,20478,1
20190,20483,1
20190,20493,1
20191,20003,2
20191,20018,1
20191,20058,5
20191,20067,1
20191,20073,1
20191,20094,1
20191,20114,2
20191,20130,1
20191,20148,1
20191,20184,1
20191,20216,2
20191,20233,1
20191,20269,2
20191,20281,3
20191,20292,1
20191,20303,1
20191,20342,1
20191,20347,3
20191,20367,2
20191,20378,2
20191,20444,2
20191,20451,2
20191,20454,1
20191,20498,2
20192,20006,2
20192,20015,1
20192,20021,1
20192,20042,1
20192,20053,1
20192,20086,1
20192,20099,1
20192,20119,1
20192,20123,1
20192,20162,2
20192,20204,3
20192,20214,1
20192,20217,1
20192,20218,1
20192,20220,3
20192,20221,1
20192,20223,2
20192,20245,3
20192,20289,2
20192,20298,1
20192,20313,2
20192,20341,1
20192,20342,1
20192,20349,1
20192,20416,2
20192,20426,1
20192,20431,1
20192,20449,1
20192,20465,2
20192,20469,1
20193,20001,1
20193,20020,1
20193,20024,1
20193,20032,2
20193,20048,1
20193,20125,1
20193,20147,5
20193,20284,1
20193,20464,1
20194,20091,4
20194,20094,3
20194,20148,3
20194,20149,2
20194,20153,2
20194,20171,1
20194,20218,1
20194,20222,2
20194,20246,1
20194,20267,1
20194,20371,1
20194,20406,1
20194,20407,2
20194,20432,5
20194,20435,1
20194,20490,1
20194,20498,2
20195,20059,1
20195,20076,2
20195,20077,1
20195,20105,1
20195,20113,1
20195,20132,1
20195,20169,2
20195,20187,2
20195,20213,1
20195,20241,2
20195,20255,3
20195,20264,1
20195,20267,1
20195,20321,4
20195,20379,1
20195,20400,1
20195,20404,3
20195,20414,1
20195,20419,2
20195,20452,2
20196,20032,1
20196,20058,3
20196,20096,2
20196,20100,1
20196,20120,1
20196,20125,1
20196,20127,1
20196,20133,1
20196,20139,3
20196,20146,1
20196,20147,2
20196,20204,1
20196,20218,1
20196,20230,1
20196,20329,1
20196,20344,1
20196,20348,2
20196,20353,5
20196,20356,2
20196,20384,1
20196,20426,2
20196,20432,2
20196,20483,3
20197,20020,2
20197,20032,1
20197,20040,1
20197,20042,2
20197,20043,1
20197,20047,1
20197,20073,5
20197,20083,1
20197,20107,2
20197,20138,2
20197,20162,1
20197,20192,1
20197,20314,1
20197,20321,1
20197,20328,1
20197,20336,2
20197,20339,1
20197,20341,3
20197,20342,1
20197,20355,1
20197,20362,3
20197,20428,5
20197,20432,1
20197,20494,1
20198,20015,1
20198,20143,2
20198,20188,2
20198,20192,1
20198,20218,2
20198,20329,2
20198,20332,4
20198,20343,1
20198,20428,3
20198,20432,3
20198,20433,2
20198,20468,5
20199,20006,1
20199,20090,1
20199,20228,1
20199,20262,3
20199,20291,1
20199,20310,1
20199,20324,3
20199,20329,1
20199,20474,1
20199,20482,3
20200,20009,4
20200,20088,1
20200,20109,2
20200,20164,1
20200,20172,1
20200,20201,1
20200,20216,2
20200,20250,3
20200,20304,1
20200,20343,1
20200,20353,1
20200,20431,1
20200,20499,1
20201,20009,2
20201,20146,2
20201,20208,1
20201,20216,2
20201,20251,1
20201,20342,2
20201,20441,1
20202,20004,1
20202,20005,4
20202,20017,1
20202,20074,1
20202,20079,2
20202,20087,2
20202,20122,4
20202,20137,2
20202,20155,3
20202,20169,1
20202,20170,3
20202,20178,1
20202,20234,3
20202,20235,3
20202,20238,1
20202,20286,1
20202,20290,5
20202,20294,1
20202,20312,3
20202,20333,2
20202,20366,3
20202,20373,1
20202,20409,3
20202,20500,1
20203,20001,1
20203,20020,1
20203,20070,1
20203,20093,1
20203,20129,2
20203,20160,2
20203,20195,2
20203,20215,1
20203,20229,2
20203,20230,2
20203,20237,2
20203,20269,2
20203,20305,2
20203,20327,3
20203,20381,2
20203,20406,1
20203,20459,1
20203,20497,1
20204,20021,2
20204,20086,1
20204,20149,2
20204,20152,1
20204,20163,5
20204,20172,1
20204,20181,5
20204,20212,5
20204,20228,1
20204,20269,1
20204,20280,2
20204,20296,1
20204,20301,1
20204,20310,2
20204,20314,2
20204,20321,1
20204,20324,2
20204,20328,1
20204,20356,1
20204,20384,1
20204,20439,3
20204,20501,1
20205,20055,6
20205,20072,1
20205,20105,2
20205,20125,1
20205,20148,1
20205,20152,2
20205,20156,2
20205,20167,1
20205,20177,4
20205,20180,1
20205,20248,4
20205,20249,2
20205,20252,1
20205,20253,4
20205,20278,3
20205,20290,3
20205,20319,1
20205,20325,4
20205,20335,1
20205,20340,1
20205,20360,1
20205,20362,1
20205,20373,1
20205,20378,1
20205,20413,2
20205,20428,1
20205,20442,2
20205,20449,1
20205,20452,2
20205,20455,3
20205,20484,1
20206,20018,1
20206,20037,1
20206,20045,1
20206,20047,1
20206,20049,2
20206,20062,2
20206,20065,3
20206,20072,2
20206,20106,1
20206,20151,1
20206,20154,5
20206,20155,1
20206,20170,2
20206,20171,1
20206,20173,2
20206,20175,1
20206,20189,3
20206,20210,3
20206,20221,3
20206,20222,5
20206,20234,1
20206,20240,2
20206,20243,2
20206,20246,2
20206,20257,2
20206,20271,2
20206,20287,1
20206,20290,1
20206,20295,2
20206,20299,1
20206,20303,1
20206,20312,2
20206,20325,2
20206,20331,1
20206,20345,3
20206,20361,1
20206,20379,1
20206,20398,2
20206,20408,2
20206,20417,1
20206,20418,1
20206,20419,1
20206,20433,1
20206,20436,1
20206,20447,1
20206,20459,1
20206,20464,2
20206,20472,3
20206,20484,4
20206,20485,1
20206,20493,1
20207,20009,1
20207,20062,1
20207,20143,1
20207,20212,1
20207,20220,2
20207,20239,1
20207,20262,3
20207,20272,1
20207,20301,2
20207,20310,1
20207,20356,3
20207,20378,4
20207,20426,4
20207,20466,1
20207,20474,1
20207,20497,1
20208,20032,1
20208,20069,1
20208,20190,5
20208,20220,2
20208,20306,1
20208,20316,1
20208,20324,2
20208,20327,1
20208,20339,1
20208,20421,1
20209,20013,1
20209,20034,3
20209,20038,2
20209,20059,1
20209,20061,2
20209,20097,1
20209,20111,1
20209,20113,2
20209,20170,1
20209,20175,1
20209,20180,1
20209,20195,4
20209,20242,3
20209,20248,1
20209,20278,2
20209,20312,1
20209,20319,2
20209,20337,2
20209,20365,1
20209,20387,1
20209,20398,2
20209,20419,2
20209,20427,4
20209,20429,4
20209,20451,1
20210,20008,1
20210,20045,2
20210,20072,4
20210,20085,2
20210,20102,1
20210,20138,4
20210,20187,1
20210,20203,1
20210,20234,1
20210,20259,5
20210,20267,1
20210,20310,2
20210,20339,1
20210,20355,3
20210,20362,1
20210,20399,2
20210,20400,1
20210,20403,1
20210,20424,2
20210,20464,1
20210,20476,1
20210,20479,1
20211,20057,3
20211,20081,2
20211,20107,5
20211,20110,1
20211,20125,1
20211,20307,4
20211,20343,1
20211,20366,2
20211,20478,3
20211,20490,1
20211,20493,1
20212,20014,1
20212,20037,1
20212,20052,1
20212,20069,1
20212,20070,1
20212,20073,1
20212,20088,1
20212,20109,4
20212,20112,1
20212,20114,1
20212,20120,1
20212,20124,3
20212,20139,6
20212,20141,1
20212,20165,1
20212,20197,1
20212,20200,4
20212,20219,1
20212,20245,1
20212,20250,1
20212,20285,1
20212,20304,1
20212,20305,1
20212,20310,1
20212,20348,2
20212,20372,1
20212,20389,1
20212,20415,3
20212,20421,2
20212,20436,1
20212,20440,1
20212,20441,2
20212,20446,1
20212,20471,1
20212,20481,1
20213,20007,1
20213,20041,3
20213,20046,1
20213,20054,2
20213,20072,2
20213,20085,3
20213,20101,1
20213,20106,1
20213,20152,1
20213,20155,2
20213,20175,4
20213,20243,1
20213,20247,1
20213,20260,1
20213,20278,5
20213,20285,5
20213,20287,1
20213,20357,1
20213,20358,2
20213,20367,2
20213,20370,2
20213,20376,3
20213,20398,2
20213,20406,1
20213,20442,1
20213,20475,1
20213,20492,4
20213,20498,1
20214,20018,1
20214,20019,2
20214,20127,2
20214,20134,1
20214,20149,2
20214,20167,1
20214,20172,1
20214,20177,1
20214,20272,1
20214,20310,5
20214,20314,2
20214,20328,1
20214,20336,4
20214,20383,1
20214,20384,2
20214,20405,3
20214,20439,3
20214,20497,1
20215,20012,1
20215,20013,2
20215,20020,1
20215,20029,1
20215,20037,1
20215,20042,1
20215,20058,3
20215,20077,4
20215,20094,1
20215,20101,1
20215,20108,1
20215,20131,3
20215,20137,1
20215,20142,3
20215,20149,4
20215,20155,2
20215,20190,1
20215,20214,2
20215,20221,3
20215,20224,1
20215,20231,2
20215,20233,1
20215,20234,2
20215,20235,1
20215,20249,2
20215,20252,1
20215,20268,1
20215,20273,1
20215,20274,1
20215,20281,1
20215,20282,3
20215,20317,1
20215,20319,2
20215,20320,1
20215,20322,3
20215,20325,1
20215,20360,1
20215,20367,5
20215,20384,1
20215,20388,1
20215,20397,2
20215,20406,1
20215,20410,1
20215,20412,2
20215,20417,3
20215,20425,1
20215,20435,1
20215,20436,6
20215,20440,1
20215,20453,1
20215,20482,3
20215,20486,1
20216,20001,2
20216,20032,2
20216,20038,2
20216,20064,1
20216,20167,3
20216,20171,4
20216,20201,2
20216,20255,1
20216,20269,1
20216,20305,2
20216,20314,1
20216,20327,5
20216,20332,2
20216,20340,2
20216,20381,2
20216,20390,2
20216,20419,1
20216,20424,1
20216,20430,1
20216,20433,1
20216,20472,2
20216,20477,1
20217,20009,2
20217,20093,2
20217,20120,1
20217,20141,2
20217,20149,5
20217,20210,3
20217,20223,1
20217,20283,2
20217,20328,2
20217,20361,4
20217,20384,3
20217,20432,1
20217,20443,1
20218,20002,2
20218,20013,2
20218,20021,1
20218,20027,2
20218,20052,2
20218,20053,3
20218,20060,1
20218,20063,7
20218,20086,1
20218,20098,1
20218,20099,4
20218,20113,3
20218,20117,3
20218,20133,3
20218,20138,1
20218,20159,2
20218,20219,1
20218,20228,4
20218,20245,2
20218,20291,1
20218,20293,2
20218,20304,2
20218,20313,2
20218,20316,3
20218,20323,1
20218,20332,1
20218,20355,1
20218,20412,1
20218,20431,1
20218,20494,2
20218,20501,1
20219,20053,4
20219,20119,1
20219,20138,2
20219,20163,1
20219,20225,1
20219,20342,1
20219,20364,1
20219,20372,3
20219,20374,3
20219,20378,2
20219,20390,3
20219,20470,1
20220,20060,2
20220,20117,1
20220,20138,2
20220,20141,1
20220,20188,1
20220,20218,1
20220,20237,1
20220,20245,3
20220,20324,1
20220,20332,3
20221,20042,2
20221,20054,1
20221,20057,1
20221,20072,1
20221,20100,1
20221,20101,2
20221,20135,2
20221,20140,4
20221,20152,2
20221,20170,1
20221,20203,1
20221,20273,1
20221,20274,4
20221,20275,2
20221,20306,2
20221,20317,4
20221,20339,1
20221,20344,1
20221,20355,2
20221,20366,2
20221,20394,1
20221,20397,2
20221,20404,1
20221,20432,1
20221,20455,1
20221,20464,1
20221,20486,6
20222,20019,3
20222,20050,2
20222,20094,2
20222,20100,2
20222,20106,1
20222,20111,2
20222,20120,3
20222,20274,6
20222,20295,1
20222,20340,2
20222,20396,1
20222,20410,1
20222,20424,2
20222,20452,3
20222,20455,1
20222,20484,1
20222,20486,2
20223,20027,1
20223,20028,2
20223,20030,1
20223,20031,1
20223,20032,3
20223,20039,1
20223,20048,2
20223,20053,3
20223,20060,3
20223,20148,1
20223,20163,1
20223,20179,1
20223,20181,2
20223,20237,1
20223,20250,2
20223,20298,1
20223,20314,1
20223,20330,1
20223,20341,2
20223,20362,2
20223,20376,1
20223,20384,1
20223,20428,1
20223,20432,1
20223,20448,1
20223,20475,3
20223,20482,1
20223,20489,2
20224,20016,2
20224,20050,1
20224,20057,1
20224,20101,3
20224,20111,2
20224,20125,2
20224,20168,2
20224,20222,1
20224,20263,2
20224,20294,4
20224,20295,1
20224,20312,1
20224,20347,4
20224,20376,2
20224,20380,2
20224,20428,1
20224,20432,3
20224,20433,2
20224,20434,4
20224,20490,1
20224,20497,1
20225,20009,2
20225,20012,2
20225,20020,2
20225,20022,3
20225,20025,2
20225,20042,1
20225,20043,3
20225,20048,1
20225,20051,1
20225,20053,1
20225,20076,5
20225,20080,1
20225,20083,2
20225,20086,2
20225,20089,2
20225,20124,1
20225,20152,1
20225,20164,2
20225,20166,2
20225,20185,2
20225,20198,1
20225,20199,1
20225,20210,1
20225,20211,1
20225,20214,4
20225,20224,2
20225,20230,1
20225,20239,4
20225,20245,1
20225,20254,1
20225,20261,1
20225,20262,3
20225,20293,2
20225,20309,5
20225,20313,1
20225,20315,2
20225,20318,1
20225,20319,3
20225,20320,1
20225,20328,1
20225,20345,1
20225,20356,1
20225,20389,1
20225,20426,2
20225,20443,1
20225,20445,2
20225,20468,1
20225,20482,1
20225,20483,1
20225,20484,1
20225,20494,2
20226,20021,1
20226,20022,4
20226,20032,5
20226,20081,1
20226,20106,3
20226,20110,2
20226,20127,2
20226,20167,1
20226,20179,1
20226,20192,2
20226,20208,1
20226,20225,1
20226,20343,4
20226,20386,1
20226,20393,1
20226,20414,1
20226,20420,5
20226,20422,2
20226,20436,2
20226,20448,3
20226,20474,1
20226,20478,4
20227,20032,2
20227,20080,1
20227,20127,1
20227,20156,1
20227,20197,1
20227,20309,2
20227,20310,1
20227,20336,2
20227,20343,1
20227,20355,2
20227,20362,1
20227,20384,3
20227,20392,3
20227,20416,2
20227,20432,2
20227,20470,1
20228,20004,3
20228,20005,2
20228,20015,1
20228,20062,3
20228,20084,1
20228,20086,2
20228,20092,3
20228,20163,2
20228,20167,1
20228,20192,1
20228,20198,1
20228,20207,2
20228,20226,1
20228,20250,6
20228,20276,1
20228,20310,1
20228,20329,1
20228,20432,1
20228,20462,1
20228,20468,1
20229,20001,1
20229,20002,1
20229,20125,1
20229,20136,1
20229,20149,1
20229,20160,2
20229,20281,3
20229,20289,1
20229,20339,1
20229,20366,4
20229,20368,2
20229,20380,3
20229,20381,1
20229,20404,4
20229,20458,3
20229,20490,2
20229,20498,1
20230,20001,2
20230,20010,4
20230,20012,2
20230,20103,3
20230,20127,1
20230,20146,1
20230,20147,1
20230,20172,2
20230,20190,2
20230,20212,1
20230,20214,2
20230,20249,1
20230,20271,5
20230,20281,1
20230,20322,1
20230,20330,1
20230,20334,1
20230,20381,2
20230,20384,1
20230,20400,2
20230,20432,3
20230,20451,1
20230,20473,2
20230,20475,1
20231,20011,2
20231,20026,1
20231,20040,1
20231,20067,2
20231,20115,1
20231,20127,2
20231,20149,1
20231,20150,1
20231,20206,2
20231,20209,1
20231,20215,1
20231,20222,1
20231,20225,4
20231,20246,2
20231,20290,3
20231,20312,2
20231,20319,1
20231,20336,2
20231,20338,1
20231,20343,1
20231,20350,1
20231,20362,2
20231,20374,2
20231,20378,5
20231,20411,1
20231,20415,1
20231,20433,1
20231,20435,1
20231,20449,3
20231,20457,1
20231,20467,3
20232,20077,1
20232,20114,2
20232,20127,4
20232,20171,1
