10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.1111/j.1440-169x.2012.01347.x	Development of larval motor circuits in Drosophila	Development, Growth and Differentiation	How are functional neural circuits formed during development? Despite recent advances in our understanding of the development of individual neurons, little is known about how complex circuits are assembled to generate specific behaviors. Here, we describe the 
10.1017/s0952523800012220	Light-induced modulation of coupling between AII amacrine cells in the rabbit retina	Visual Neuroscience	Abstract The rod-driven, AII amacrine cells in the mammalian retina maintain homologous gap junctions with one another as well as heterologous gap junctions with on -cone bipolar cells. We used background illumination to study whether changes in the adaptation
10.48550/arxiv.2411.10047	<NO TITLE>		Reservoir computing - information processing based on untrained recurrent neural networks with random connections - is expected to depend on the nonlinear properties of the neurons and the resulting oscillatory, chaotic, or fixpoint dynamics of the network. Ho
10.1113/jphysiol.2001.013054	Modulation of network behaviour by changes in variance in interneuronal properties	Journal of Physiology	Interneurones are important regulators of neuronal networks. The conventional approach to interneurones is to focus on the mean values of various parameters. Here we tested the hypothesis that changes in the variance of interneuronal properties (e.g. in the de
10.1523/jneurosci.21-02-00641.2001	Distinct Localization of P2X Receptors at Excitatory Postsynaptic Specializations	Journal of Neuroscience	ATP mediates fast excitatory synaptic transmission in some regions of the central nervous system through activation of P2X receptors. Nonetheless, the functional significance of ATP-mediated neurotransmission is not yet understood. Using postembedding immunocy
10.1016/j.neuroscience.2015.03.063	Astrocytic mGluR5 and the tripartite synapse.	Neuroscience	In the brain, astrocytes occupy a key position between vessels and synapses. Among their numerous functions, these glial cells are key partners of neurons during synaptic transmission. Astrocytes detect transmitter release through receptors and transporters at
10.1101/2024.11.01.621596	From the fly connectome to exact ring attractor dynamics		Abstract A cognitive compass enabling spatial navigation requires the neural representation of head direction (HD), yet the neural circuit architecture enabling this representation remains unclear. While various network models have been proposed to explain HD 
10.48550/arxiv.2602.15712	Criteria-first, semantics-later: reproducible structure discovery in image-based sciences	arXiv.org	Across the natural and life sciences, images have become a primary measurement modality, yet the dominant analytic paradigm remains semantics-first. Structure is recovered by predicting or enforcing domain-specific labels. This paradigm fails systematically un
10.1016/j.celrep.2013.02.003	Neuropeptide-gated perception of appetitive olfactory inputs in Drosophila larvae.	Cell Reports	Understanding how smell or taste translates into behavior remains challenging. We have developed a behavioral paradigm in Drosophila larvae to investigate reception and processing of appetitive olfactory inputs in higher-order olfactory centers. We found that 
10.1016/s0896-6273(03)00152-1	Circuit analysis of experience-dependent plasticity in the developing rat barrel cortex.	Neuron	Sensory deprivation during a critical period reduces spine motility and disrupts receptive field structure of layer 2/3 neurons in rat barrel cortex. To determine the locus of plasticity, we used laser scanning photostimulation, allowing us to rapidly map intr
10.1016/j.neuron.2020.02.001	An Individual Interneuron Participates in Many Kinds of Inhibition and Innervates Much of the Mouse Visual Thalamus	Neuron	One way to assess a neuron's function is to describe all its inputs and outputs. With this goal in mind, we used serial section electron microscopy to map 899 synaptic inputs and 623 outputs in one inhibitory interneuron in a large volume of the mouse visual t
10.1007/s12021-017-9342-0	Soma Detection in 3D Images of Neurons using Machine Learning Technique	Neuroinformatics	Computing and analyzing the neuronal structure is essential to studying connectome. Two important tasks for such analysis are finding the soma and constructing the neuronal structure. Finding the soma is considered more important because it is required for som
10.1038/s41467-025-64907-9	A neural circuit for context-dependent multimodal signaling in Drosophila	Nature Communications	Many animals produce multimodal displays that combine acoustic, visual, or vibratory signals, yet the neural mechanisms coordinating these behaviors remain unclear. Using Drosophila courtship as a model, we reveal how a single neural circuit integrates sensory
10.1152/jn.01043.2015	Correlations between prefrontal neurons form a small-world network that optimizes the generation of multineuron sequences of activity.	Journal of Neurophysiology	Sequential patterns of prefrontal activity are believed to mediate important behaviors, e.g., working memory, but it remains unclear exactly how they are generated. In accordance with previous studies of cortical circuits, we found that prefrontal microcircuit
10.1101/2024.12.20.629848	Dynamic Grouping of Ongoing Activity in V1 Hypercolumns		Abstract Neurons’ spontaneous activity provides rich information about the brain. A single neuron’s activity has close relationships with the local network. In order to understand such relationships, we studied the spontaneous activity of thousands of neurons 
10.1038/nature08536	Molecular Genetics and Imaging Technologies for Circuit-Based Neuroanatomy	Nature	Brain function emerges from the morphologies, spatial organization and patterns of connectivity established between diverse sets of neurons. Historically, the notion that neuronal structure predicts function stemmed from classic histological staining and neuro
10.1073/pnas.2221415120	Reward expectations direct learning and drive operant matching in Drosophila	bioRxiv	Foraging animals must use decision-making strategies that dynamically adapt to the changing availability of rewards in the environment. A wide diversity of animals do this by distributing their choices in proportion to the rewards received from each option, He
10.1007/s00359-022-01601-x	The sky compass network in the brain of the desert locust	Journal of Comparative Physiology	Many arthropods and vertebrates use celestial signals such as the position of the sun during the day or stars at night as compass cues for spatial orientation. The neural network underlying sky compass coding in the brain has been studied in great detail in th
10.7554/elife.52757	Patterned perturbation of inhibition can reveal the dynamical structure of neural processing	eLife	Perturbation of neuronal activity is key to understanding the brain’s functional properties, however, intervention studies typically perturb neurons in a nonspecific manner. Recent optogenetics techniques have enabled patterned perturbations, in which specific
10.3389/fncel.2021.670346	Regulation of Glutamate, GABA and Dopamine Transporter Uptake, Surface Mobility and Expression	Frontiers in Cellular Neuroscience	Neurotransmitter transporters limit spillover between synapses and maintain the extracellular neurotransmitter concentration at low yet physiologically meaningful levels. They also exert a key role in providing precursors for neurotransmitter biosynthesis. In 
10.1038/nn.2490	Dichotomy of functional organization in the mouse auditory cortex	Nature Neuroscience	The sensory areas of the cerebral cortex possess multiple topographic representations of sensory dimensions. The gradient of frequency selectivity (tonotopy) is the dominant organizational feature in the primary auditory cortex, whereas other feature-based org
10.34133/2020/7190517	From Neurons to Cognition: Technologies for Precise Recording of Neural Activity Underlying Behavior	BME Frontiers	Understanding how brain activity encodes information and controls behavior is a long-standing question in neuroscience. This complex problem requires converging efforts from neuroscience and engineering, including technological solutions to perform high-precis
10.3389/fnbeh.2018.00324	Behavior Responses to Chemical and Optogenetic Stimuli in Drosophila Larvae	Frontiers in Behavioral Neuroscience	An animal’s ability to navigate an olfactory environment is critically dependent on the activities of its first-order olfactory receptor neurons (ORNs). While considerable research has focused on ORN responses to odorants, the mechanisms by which olfactory inf
10.1038/s41598-021-81264-x	A new framework for MR diffusion tensor distribution	Scientific Reports	The ability to characterize heterogeneous and anisotropic water diffusion processes within macroscopic MRI voxels non-invasively and in vivo is a desideratum in biology, neuroscience, and medicine. While an MRI voxel may contain approximately a microliter of t
10.1038/s41467-019-13206-1	Embryonic progenitor pools generate diversity in fine-scale excitatory cortical subnetworks	Nature Communications	The mammalian neocortex is characterized by a variety of neuronal cell types and precise arrangements of synaptic connections, but the processes that generate this diversity are poorly understood. Here we examine how a pool of embryonic progenitor cells consis
10.1016/j.neuron.2011.07.026	A Resource of Cre Driver Lines for Genetic Targeting of GABAergic Neurons in Cerebral Cortex	Neuron	Summary A key obstacle to understanding neural circuits in the cerebral cortex is that of unraveling the diversity of GABAergic interneurons. This diversity poses general questions for neural circuit analysis: how are these interneuron cell types generated and
10.1016/j.cub.2018.07.024	A Wake-Promoting Circadian Output Circuit in Drosophila.	Current Biology	Circadian clocks play conserved roles in gating sleep and wake states throughout the day-night cycle [1-5]. In the fruit fly Drosophila melanogaster, DN1p clock neurons have been reported to play both wake- and sleep-promoting roles [6-11], suggesting a comple
10.1002/glia.24055	Large‐scale electron microscopic volume imaging of interfascicular oligodendrocytes in the mouse corpus callosum	Glia	Single oligodendrocytes produce myelin sheaths around multiple axons in the central nervous system. Interfascicular oligodendrocytes (IOs) facilitate nerve conduction, but their detailed morphologies remain largely unknown. In the present study, we three‐dimen
10.1016/j.conb.2012.01.006	Intra-synapse-type and inter-synapse-type relationships between synaptic size and AMPAR expression.	Current Opinion in Neurobiology	To gain insights into structure-function relationship of excitatory synapses, we revisit our quantitative analysis of synaptic AMPAR by highly sensitive freeze-fracture replica labeling in eight different connections. All of these connections showed linear cor
10.1093/cercor/bhae293	Lateral expansion of the mammalian cerebral cortex is related to anchorage of centrosomes in apical neural progenitors.	Cerebral Cortex	The centrosome is the main microtubule organizing center in stem cells, and its mother centriole, anchored to the cell membrane, serves as the basal body of the primary cilium. Prolonged anchorage of centrosomes and primary cilia to the apical segment of the m
10.1101/2020.02.04.934547	A neural circuit for flexible control of persistent behavioral states	bioRxiv	To adapt to their environments, animals must generate behaviors that are closely aligned to a rapidly changing sensory world. However, behavioral states such as foraging or courtship typically persist over long time scales to ensure proper execution. It remain
10.1038/s41467-020-14643-z	A segregated cortical stream for retinal direction selectivity	Nature Communications	Visual features extracted by retinal circuits are streamed into higher visual areas (HVAs) after being processed along the visual hierarchy. However, how specialized neuronal representations of HVAs are built, based on retinal output channels, remained unclear
10.1101/2023.06.29.547116	Machine learning reveals the control mechanics of an insect wing hinge	bioRxiv	ABSTRACT Insects constitute the most species-rich radiation of metazoa, a success due to the evolution of active flight. Unlike pterosaurs, birds, and bats, the wings of insects did not evolve from legs 1 , but are novel structures attached to the body via a b
10.1146/annurev-neuro-070815-013851	Correlations and Neuronal Population Information	Annual Review of Neuroscience	Brain function involves the activity of neuronal populations. Much recent effort has been devoted to measuring the activity of neuronal populations in different parts of the brain under various experimental conditions. Population activity patterns contain rich
10.1016/j.cell.2019.05.050	Glia Accumulate Evidence that Actions Are Futile and Suppress Unsuccessful Behavior.	Cell	When a behavior repeatedly fails to achieve its goal, animals often give up and become passive, which can be strategic for preserving energy or regrouping between attempts. It is unknown how the brain identifies behavioral failures and mediates this behavioral
10.1002/adbi.202300139	Serial Block Face-Scanning Electron Microscopy as a Burgeoning Technology	Advances in Biology	Serial block face scanning electron microscopy (SBF‐SEM), also referred to as serial block‐face electron microscopy, is an advanced ultrastructural imaging technique that enables three‐dimensional visualization that provides largerx‐ and y‐axis ranges than oth
10.1371/journal.pbio.0020369	Motifs in Brain Networks	PLoS Biology	Complex brains have evolved a highly efficient network architecture whose structural connectivity is capable of generating a large repertoire of functional states. We detect characteristic network building blocks (structural and functional motifs) in neuroanat
10.1523/eneuro.0131-21.2021	In Silico: Where Next?	eNeuro	Everyone agrees that we do not yet understand how brains work, neither well enough to satisfactorily explain basic functions such as memory nor to design effective interventions to restore mental health. This is one of the great scientific challenges of our er
10.3389/fnsys.2015.00178	Models of Innate Neural Attractors and Their Applications for Neural Information Processing	Frontiers in Systems Neuroscience	In this work we reveal and explore a new class of attractor neural networks, based on inborn connections provided by model molecular markers, the molecular marker based attractor neural networks (MMBANN). Each set of markers has a metric, which is used to make
10.1371/journal.pgen.1007459	FMRFa receptor stimulated Ca2+ signals alter the activity of flight modulating central dopaminergic neurons in Drosophila melanogaster	bioRxiv	Neuropeptide signaling influences animal behavior by modulating neuronal activity and thus altering circuit dynamics. Insect flight is a key innate behavior that very likely requires robust neuromodulation. Cellular and molecular components that help modulate 
10.1073/pnas.1807104115	Robust nanoscopy of a synaptic protein in living mice by organic-fluorophore labeling	Proceedings of the National Academy of S	Significance In vivo fluorescence microscopy with resolution well beyond the diffraction limit entails complexities that challenge the attainment of sufficient image brightness and contrast. These challenges have so far hampered investigations of the nanoscale
10.1111/tra.12557	Single organelle dynamics linked to 3D structure by correlative live‐cell imaging and 3D electron microscopy	Traffic : the International Journal of I	Live‐cell correlative light‐electron microscopy (live‐cell‐CLEM) integrates live movies with the corresponding electron microscopy (EM) image, but a major challenge is to relate the dynamic characteristics of single organelles to their 3‐dimensional (3D) ultra
10.1016/j.conb.2016.02.002	Neural circuits for sexually dimorphic and sexually divergent behaviors in C. elegans	Current Opinion in Neurobiology	Increasing interest in sex differences in C. elegans neurobiology is resulting from several advances, including the completion of the male tail connectome and the surprising discovery of two “new” neurons in the the male head. In this species, sex-specific cir
10.1242/dev.205238	Homotypic dendritic interactions constrain growth and receptor distribution in Drosophila T4 neurons without affecting orientation or function	Development	ABSTRACT Direction-selective T4 neurons are among the most abundant cells in the Drosophila visual system. Although arranged retinotopically, their dendrites do not exhibit classical tiling. Instead, the four T4 subtypes are present once within each of the 750
10.1016/j.conb.2012.05.005	Neuronal microcircuits for decision making in C. elegans	Current Opinion in Neurobiology	The simplicity and genetic tractability of the nervous system of the nematode Caenorhabditis elegans make it an attractive system in which to seek biological mechanisms of decision making. Although work in this area remains at an early stage, four basic types 
10.1371/journal.pone.0094292	Dense Neuron Clustering Explains Connectivity Statistics in Cortical Microcircuits	PLoS ONE	Local cortical circuits appear highly non-random, but the underlying connectivity rule remains elusive. Here, we analyze experimental data observed in layer 5 of rat neocortex and suggest a model for connectivity from which emerge essential observed non-random
10.1002/glia.23115	The glia of the adult Drosophila nervous system	Glia	Glia play crucial roles in the development and homeostasis of the nervous system. While the GLIA in the Drosophila embryo have been well characterized, their study in the adult nervous system has been limited. Here, we present a detailed description of the gli
10.1016/j.neuroimage.2016.06.035	Connectome sensitivity or specificity: which is more important?	NeuroImage	Connectomes with high sensitivity and high specificity are unattainable with current axonal fiber reconstruction methods, particularly at the macro-scale afforded by magnetic resonance imaging. Tensor-guided deterministic tractography yields sparse connectomes
10.1016/j.tins.2009.05.001	Tripartite synapses: astrocytes process and control synaptic information.	Trends in Neurosciences	The term 'tripartite synapse' refers to a concept in synaptic physiology based on the demonstration of the existence of bidirectional communication between astrocytes and neurons. Consistent with this concept, in addition to the classic 'bipartite' information
10.1101/2023.10.11.561122	Integrative models of visually guided steering in Drosophila	bioRxiv	Abstract How flies adjust their flight direction in response to visual cues has been intensively studied, leading to a detailed understanding of individual neural circuits. However, how these circuits operate collectively in complex visual environments remains
10.1523/jneurosci.2980-09.2009	Plasticity between neuronal pairs in layer 4 of visual cortex varies with synapse state	Journal of Neuroscience	In neocortex, the induction and expression of long-term potentiation (LTP) and long-term depression (LTD) vary depending on cortical area and laminae of presynaptic and postsynaptic neurons. Layer 4 (L4) is the initial site of sensory afference in barrel corte
10.1016/j.neuron.2025.12.042	A hierarchical electrical synaptic circuit mechanism for integrative parallel visual processing in the retina	Neuron	SUMMARY Parallel visual processing begins with retinal bipolar cells, traditionally regarded as independent chemical synaptic channels. However, the circuit-level synaptic integration of chemical and electrical synapses within this network remains unclear. Usi
10.1371/journal.pone.0127547	Processing of Feature Selectivity in Cortical Networks with Specific Connectivity	PLoS ONE	Although non-specific at the onset of eye opening, networks in rodent visual cortex attain a non-random structure after eye opening, with a specific bias for connections between neurons of similar preferred orientations. As orientation selectivity is already p
10.3389/fphys.2018.01849	Dendritic and Axonal Propagation Delays May Shape Neuronal Networks With Plastic Synapses	Frontiers in Physiology	Biological neuronal networks are highly adaptive and plastic. For instance, spike-timing-dependent plasticity (STDP) is a core mechanism which adapts the synaptic strengths based on the relative timing of pre- and postsynaptic spikes. In various fields of phys
10.1016/j.jneumeth.2004.05.013	Ballistic labeling and dynamic imaging of astrocytes in organotypic hippocampal slice cultures.	Journal of Neuroscience Methods	Protoplasmic astrocytes in mammalian CNS tissues in vivo have a highly complex 3D morphology, but in dissociated cell cultures they often assume a flattened, fibroblast-like morphology bearing only a few, simple processes. By fluorescent labeling and confocal 
10.1016/j.celrep.2020.107968	A High-Resolution Method for Quantitative Molecular Analysis of Functionally Characterized Individual Synapses	Cell Reports	Summary Elucidating the molecular mechanisms underlying the functional diversity of synapses requires a high-resolution, sensitive, diffusion-free, quantitative localization method that allows the determination of many proteins in functionally characterized in
10.3390/brainsci10020086	Dual Networks for High-Precision and High-Speed Registration of Brain Electron Microscopy Images	Brain Science	It remains a mystery as to how neurons are connected and thereby enable use to think, and volume reconstruction from series of microscopy sections of brains is a vital technique in determining this connectivity. Image registration is a key component; the aim o
10.1038/s41592-025-02621-6	Connectivity of single neurons classifies cell subtypes in mouse brains	Nature Methods	Classification of single neurons at a brain-wide scale is a way to characterize the structural and functional organization of brains. Here we acquired and standardized a large morphology database of 20,158 mouse neurons and generated a potential connectivity m
10.1523/jneurosci.2859-03.2004	Intracellular Astrocyte Calcium Waves In Situ Increase the Frequency of Spontaneous AMPA Receptor Currents in CA1 Pyramidal Neurons	Journal of Neuroscience	Spontaneous neurotransmitter release and activation of group I metabotropic glutamate receptors (mGluRs) each play a role in the plasticity of neuronal synapses. Astrocytes may contribute to short- and long-term synaptic changes by signaling to neurons via the
10.1016/j.cub.2024.10.053	Adaptation to visual sparsity enhances responses to isolated stimuli	Current Biology	Summary Sensory systems adapt their response properties to the statistics of their inputs. For instance, visual systems adapt to low-order statistics like mean and variance to encode stimuli efficiently or to facilitate specific downstream computations. Howeve
10.1101/2024.06.22.600219	Phylogenetically-Preserved Multiscale Neuronal Activity: Iterative Coarse-Graining Reconciles Scale-Dependent Theories of Brain Function	bioRxiv	Brain recordings collected at different resolutions support statistically distinct signatures of information processing, leading to scale-dependent theories of brain function. Here, we demonstrate that these disparate neural-coding signatures emerge from the s
10.1002/cne.25374	Myoinhibitory peptides in the central complex of the locust Schistocerca gregaria and colocalization with locustatachykinin‐related peptides	The Journal of comparative neurology	The central complex in the brain of insects provides a neural network for sensorimotor processing that is essential for spatial navigation and locomotion and plays a role in sleep control. Studies on the neurochemical architecture of the central complex have b
10.64898/2026.02.09.703982	Filopodia-mediated trans-endocytosis	bioRxiv	Cell–cell communication in tissues is influenced by contact geometry and molecular signalling. Here, we demonstrate that epithelial intercellular filopodia can penetrate neighbouring cells to form micrometre-long, double-membrane “impact sites” and, in some in
10.1002/cne.902330406	A combined golgi and autoradiographic study of (3H)glycine‐accumulating amacrine cells in the cat retina	The Journal of comparative neurology	Abstract Golgi techniques were combined with electron microscopic autoradiography to identify four subpopulations of amacrine cell in the cat retina which accumulate ( 3 H)glycine. These subpopulations include types A3, A4, A7(AII), and A8 amacrine cells. All 
10.1038/s41598-017-05232-0	Polymorphic regulation of mitochondrial fission and fusion modifies phenotypes of microglia in neuroinflammation	Scientific Reports	Microglia are the resident macrophages of the central nervous system and play complex roles in the milieu of diseases including the primary diseases of myelin. Although mitochondria are critical for cellular functions and survival in the nervous system, altera
10.1152/jn.00312.2011	Astrocytes promote peripheral nerve injury-induced reactive synaptogenesis in the neonatal CNS.	Journal of Neurophysiology	Neonatal damage to the trigeminal nerve leads to “reactive synaptogenesis” in the brain stem sensory trigeminal nuclei. In vitro models of brain injury-induced synaptogenesis have implicated an important role for astrocytes. In this study we tested the role of
10.1523/eneuro.0400-20.2021	Automated Detection and Localization of Synaptic Vesicles in Electron Microscopy Images	eNeuro	Abstract Information transfer and integration in the brain occurs at chemical synapses and is mediated by the fusion of synaptic vesicles filled with neurotransmitter. Synaptic vesicle dynamic spatial organization regulates synaptic transmission as well as syn
10.1002/neu.10229	Systematic regulation of spine sizes and densities in pyramidal neurons.	Journal of Neurobiology	Abstract Dendritic spines receive most excitatory inputs in the CNS. Recent evidence has demonstrated that the spine head volume is linearly correlated with the readily releasable pool of neurotransmitter and the PSD size. These correlations can be used to fun
10.1073/pnas.1703205114	Development of an optimized synthetic Notch receptor as an in vivo cell–cell contact sensor	Proceedings of the National Academy of S	Significance Direct cell–cell contacts are critical to diverse biological processes in multicellular organisms, including stem cell differentiation, tissue morphogenesis, neurotransmission, tumorigenesis, and immunological responses. However, identifying inter
10.1023/a:1025812808362	Presynaptic Frequency- and Pattern-Dependent Filtering	Journal of Computational Neuroscience	Dual intracellular recordings from pairs of synaptically connected neurones have demonstrated that the frequency-dependent pattern of transmitter release varies dramatically between different classes of connections. Somewhat surprisingly, these patterns are no
10.3390/insects13020142	Drosophila melanogaster Chemosensory Pathways as Potential Targets to Curb the Insect Menace	Insects	Simple Summary The perception and processing of chemosensory stimuli are indispensable to the survival of living organisms. In insects, olfaction and gustation play a critical role in seeking food, finding mates and avoiding signs of danger. This review aims t
10.1152/jn.00333.2019	Ipsi- and contralateral corticocortical projection-dependent subcircuits in layer 2 of the rat frontal cortex.	Journal of Neurophysiology	In the neocortex, both layer 2/3 and layer 5 contain corticocortical pyramidal cells projecting to other cortices. We previously found that, among L5 pyramidal cells of the secondary motor cortex (M2), not only intratelencephalic projection cells but also pyra
10.1038/s41467-026-74460-8	Spike-based alignment learning solves the weight transport problem	Nature Communications	Learning algorithms are often subject to symmetry constraints that are difficult to reconcile with local computation in physical neuronal networks. For example, contrastive Hebbian learning typically assumes symmetric connectivity, while error backpropagation 
10.1038/s41593-025-02134-7	Electrophysiological classification of human layer 2–3 pyramidal neurons reveals subtype-specific synaptic interactions	Nature Neuroscience	Understanding the functional principles of the human brain requires deep insight into its neuronal and network physiology. In superficial layers of temporal cortex, molecular and morphological subtypes of glutamatergic excitatory pyramidal neurons have been de
10.1186/s12868-025-00983-3	The vab-1/Eph receptor and ephrins efn-1 and efn-4 are required for C. elegans chemosensory and thermosensory circuit assembly and function	BMC Neuroscience	The nematode Caenorhabditis elegans displays many distinct behaviors, making it an ideal system to understand the relationship between genes, cells, and behavioral output. In C. elegans, thermal information is primarily detected by the AFD sensory neurons, wit
10.1016/j.cub.2023.05.054	Modulation and Neural Correlates of Postmating Sleep Plasticity in Drosophila Females	Current Biology	Summary Sleep is essential, but animals may forgo sleep to engage in other critical behaviors, such as feeding and reproduction. Previous studies have shown that female flies exhibit decreased sleep after mating, but our understanding of the process is limited
10.1242/jcs.198408	Localization of phosphorylated connexin 43 using serial section immunogold electron microscopy	Journal of Cell Science	ABSTRACT Gap junction turnover occurs through the internalization of both of the plasma membranes of a gap junction plaque, forming a double membrane-enclosed vesicle, or connexosome. Phosphorylation has a key role in regulation, but further progress requires 
10.1016/j.conb.2010.08.002	Semi-automated reconstruction of neural circuits using electron microscopy.	Current Opinion in Neurobiology	Reconstructing neuronal circuits at the level of synapses is a central problem in neuroscience, and the focus of the nascent field of connectomics. Previously used to reconstruct the C. elegans wiring diagram, serial-section transmission electron microscopy (s
10.1371/journal.pone.0000848	Parallel Driving and Modulatory Pathways Link the Prefrontal Cortex and Thalamus	PLoS ONE	Pathways linking the thalamus and cortex mediate our daily shifts from states of attention to quiet rest, or sleep, yet little is known about their architecture in high-order neural systems associated with cognition, emotion and action. We provide novel eviden
10.1038/nature24005	Axonal synapse sorting in medial entorhinal cortex	Nature	Research on neuronal connectivity in the cerebral cortex has focused on the existence and strength of synapses between neurons, and their location on the cell bodies and dendrites of postsynaptic neurons. The synaptic architecture of individual presynaptic axo
10.1038/s41593-025-02080-4	Prediction of neural activity in connectome-constrained recurrent networks	bioRxiv	We develop a theory of connectome-constrained neural networks in which a “student” network is trained to reproduce the activity of a ground-truth “teacher,” representing a neural system for which a connectome is available. Unlike standard paradigms with uncons
10.1038/s41593-025-02128-5	Convergent information flows explain recurring firing patterns in cerebral cortex	bioRxiv	Cortical population events, short-lived patterns of neuronal activity that recur with consistency, are central to sensorimotor coordination. These reproducible firing patterns are often attributed to attractor dynamics, supported by strong mutual connectivity.
10.1017/s0952523804216017	Activation of mGluR5 modulates Ca2+ currents in retinal amacrine cells from the chick	Visual Neuroscience	In the inner plexiform layer, amacrine cells receive glutamatergic input from bipolar cells. Glutamate can depolarize amacrine cells by activation of ionotropic glutamate receptors or mediate potentially more diverse changes via activation of G protein-coupled
10.1038/s41467-019-10268-z	Neural mechanisms of contextual modulation in the retinal direction selective circuit	Nature Communications	Contextual modulation of neuronal responses by surrounding environments is a fundamental attribute of sensory processing. In the mammalian retina, responses of On–Off direction selective ganglion cells (DSGCs) are modulated by motion contexts. However, the und
10.1101/2023.10.29.564225	Retinoic Acid-Dependent Loss of Synaptic Output from Bipolar Cells Impairs Visual Information Processing in Inherited Retinal Degeneration	Journal of Neuroscience	In retinitis pigmentosa (RP), rod and cone photoreceptors degenerate, depriving downstream neurons of light-sensitive input, leading to vision impairment or blindness. Although downstream neurons survive, some undergo morphological and physiological remodeling
10.1101/153320	Low-dimensional morphospace of topological motifs in human fMRI brain networks	bioRxiv	We present a low-dimensional morphospace of fMRI brain networks, where axes are defined in a data-driven manner based on the network motifs. The morphospace allows us to identify the key variations in healthy fMRI networks in terms of their underlying motifs a
10.1016/j.neuron.2015.09.027	Brain Networks and Cognitive Architectures	Neuron	Most accounts of human cognitive architectures have focused on computational accounts of cognition while making little contact with the study of anatomical structures and physiological processes. A renewed convergence between neurobiology and cognition is well
10.7554/elife.29889	An insect-like mushroom body in a crustacean brain	eLife	Mushroom bodies are the iconic learning and memory centers of insects. No previously described crustacean possesses a mushroom body as defined by strict morphological criteria although crustacean centers called hemiellipsoid bodies, which serve functions in se
10.3389/fncir.2013.00127	Diverse in- and output polarities and high complexity of local synaptic and non-synaptic signaling within a chemically defined class of peptidergic Dr	Front. Neural Circuits	Peptidergic neurons are not easily integrated into current connectomics concepts, since their peptide messages can be distributed via non-synaptic paracrine signaling or volume transmission. Moreover, the polarity of peptidergic interneurons in terms of in- an
10.1101/2020.08.20.259135	Circuit reorganization in the Drosophila mushroom body calyx accompanies memory consolidation	bioRxiv	The capacity of utilizing past experience to guide future action is a fundamental and conserved function of the nervous system. Associative memory formation initiated by the coincident detection of a conditioned stimulus (CS, e.g. odour) and an unconditioned s
10.1242/jcs.188433	3D correlative light and electron microscopy of cultured cells using serial blockface scanning electron microscopy	Journal of Cell Science	ABSTRACT The processes of life take place in multiple dimensions, but imaging these processes in even three dimensions is challenging. Here, we describe a workflow for 3D correlative light and electron microscopy (CLEM) of cell monolayers using fluorescence mi
10.1016/j.neurobiolaging.2018.07.010	Loss of thin spines and small synapses contributes to defective hippocampal function in aged mice.	Neurobiology of Aging	Aging is a normal physiological process associated with impairments in cognitive function, including learning and memory. Here, the underlying synaptic mechanisms by which aging leads to the decline of spatial learning and memory function were investigated in 
10.1016/j.freeradbiomed.2018.02.002	Light-induced oxidant production by fluorescent proteins	Free Radical Biology & Medicine	ABSTRACT Oxidants play an important role in the cell and are involved in many redox processes. Oxidant concentrations are maintained through coordinated production and removal systems. The dysregulation of oxidant homeostasis is a hallmark of many disease path
10.3389/fncir.2018.00085	Analysis Tools for Large Connectomes	Front. Neural Circuits	New reconstruction techniques are generating connectomes of unprecedented size. These must be analyzed to generate human comprehensible results. The analyses being used fall into three general categories. The first is interactive tools used during reconstructi
10.1038/s41467-024-48839-4	Evolution of connectivity architecture in the Drosophila mushroom body	Nature Communications	Brain evolution has primarily been studied at the macroscopic level by comparing the relative size of homologous brain centers between species. How neuronal circuits change at the cellular level over evolutionary time remains largely unanswered. Here, using a 
10.1371/journal.pone.0039277	Functional Phenotypic Rescue of Caenorhabditis elegans Neuroligin-Deficient Mutants by the Human and Rat NLGN1 Genes	PLoS ONE	Neuroligins are cell adhesion proteins that interact with neurexins at the synapse. This interaction may contribute to differentiation, plasticity and specificity of synapses. In humans, single mutations in neuroligin encoding genes lead to autism spectrum dis
10.1016/j.ultramic.2020.112989	Coupled Broad Ion Beam-Scanning Electron Microscopy (BIB-SEM) for polishing and three dimensional (3D) serial section tomography (SST).	Ultramicroscopy	Here we describe the first automated fully integrated in-microscope broad ion beam (BIB) system. Ar+-BIB has several advantages over Ga+ focused ion beam (FIB) and Xe+ plasma-FIB (PFIB) methods inducing less beam damage, especially for ion beam sensitive mater
10.1016/bs.mcb.2017.03.007	Correlative two-photon and serial block face scanning electron microscopy in neuronal tissue using 3D near-infrared branding maps.	Methods in Cell Biology	Linking cellular structure and function has always been a key goal of microscopy, but obtaining high resolution spatial and temporal information from the same specimen is a fundamental challenge. Two-photon (2P) microscopy allows imaging deep inside intact tis
10.1007/s10827-011-0316-1	Fast extraction of neuron morphologies from large-scale SBFSEM image stacks	Journal of Computational Neuroscience	Neuron morphology is frequently used to classify cell-types in the mammalian cortex. Apart from the shape of the soma and the axonal projections, morphological classification is largely defined by the dendrites of a neuron and their subcellular compartments, r
