10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1016/j.cels.2022.12.006	Instance segmentation of mitochondria in electron microscopy images with a generalist deep learning model trained on a diverse dataset	Cell Systems	Summary Mitochondria are extremely pleomorphic organelles. Automatically annotating each one accurately and precisely in any 2D or volume electron microscopy (EM) image is an unsolved computational challenge. Current deep learning-based approaches train models
10.1515/nf-2013-0105	Connectomics: Neue Methoden zur dichten Rekonstruktion neuronaler Schaltkreise	e-Neuroforum	Zusammenfassung Das Nervensystem zeichnet sich durch eine besonders komplexe Zell-zu-Zell-Interaktion aus, welche vorwiegend durch chemische Synapsen erfolgt. Die Struktur dieses interzellulären Netzwerks zu kartieren ist eine wesentliche Herausforderung der N
10.1109/icicsp59554.2023.10390629	Thickness Estimation of Biological Tissue Sections from Structural Deformation	2023 6th International Conference on Inf	Microscopic neural circuit reconstruction is a critical approach to understanding the mechanism of brain function. The mainstream method for acquiring microscopic brain images involves volume electron microscopy (EM) imaging based on serial sections. The thick
10.1523/jneurosci.1267-18.2018	Specificity of Primate Amygdalar Pathways to Hippocampus	Journal of Neuroscience	The amygdala projects to hippocampus in pathways through which affective or social stimuli may influence learning and memory. We investigated the still unknown amygdalar termination patterns and their postsynaptic targets in hippocampus from system to synapse 
10.3389/fnsyn.2016.00024	Flash-and-Freeze: Coordinating Optogenetic Stimulation with Rapid Freezing to Visualize Membrane Dynamics at Synapses with Millisecond Resolution	Frontiers in Synaptic Neuroscience	Electron microscopy depicts subcellular structures at synapses exquisitely but only captures static images. To visualize membrane dynamics, we have developed a novel technique, called flash-and-freeze, which induces neuronal activity with a flash of light and 
10.1038/srep09032	The transmembrane transporter domain of glutamate transporters is a process tip localizer	Scientific Reports	Glutamate transporters in the central nervous system remove glutamate released from neurons to terminate the signal. These transporters localize to astrocyte process tips approaching neuronal synapses. The mechanisms underlying the localization of glutamate tr
10.1016/j.heliyon.2022.e08762	Spatial analysis of histology in 3D: quantification and visualization of organ and tumor level tissue environment	Heliyon	Histological changes in tissue are of primary importance in pathological research and diagnosis. Automated histological analysis requires ability to computationally separate pathological alterations from normal tissue. Conventional histopathological assessment
10.1016/j.cub.2011.04.026	Neuroanatomy: uninhibited connectivity in neocortex?	Current Biology	The mouse neocortex is now the focus of research using twenty-first century techniques of circuit analyses, which are revealing different wiring strategies for excitatory and inhibitory connections and providing important insights into the possible computation
10.1016/j.pneurobio.2019.101696	3D cellular reconstruction of cortical glia and parenchymal morphometric analysis from Serial Block-Face Electron Microscopy of juvenile rat.	Progress in neurobiology	With the rapid evolution in the automation of serial electron microscopy in life sciences, the acquisition of terabyte-sized datasets is becoming increasingly common. High resolution serial block-face imaging (SBEM) of biological tissues offers the opportunity
10.1101/2025.08.19.671125	Connectivity of serotonin neurons reveals a constrained inhibitory subnetwork within the olfactory system	bioRxiv	Inhibitory local interneurons (LNs) play an essential role in sensory processing by refining stimulus representations via a diverse collection of mechanisms. The morphological and physiological traits of individual LN types, as well as their connectivity withi
10.7554/elife.35524	High-quality ultrastructural preservation using cryofixation for 3D electron microscopy of genetically labeled tissues	eLife	Electron microscopy (EM) offers unparalleled power to study cell substructures at the nanoscale. Cryofixation by high-pressure freezing offers optimal morphological preservation, as it captures cellular structures instantaneously in their near-native state. Ho
10.64898/2026.08.19.745841	Motor control of the Drosophila antennae	bioRxiv	Animals actively sense their surroundings to acquire behaviorally relevant environmental cues and stimuli. This dynamic acquisition of sensory information is enabled by active positioning of sensors and helps guide behavioral responses in dynamic environments.
10.1016/j.neuron.2017.10.006	Trans-cellular nano-alignment of synaptic function	Neuron	Summary At each of the brain’s vast number of synapses, the presynaptic nerve terminal, synaptic cleft, and postsynaptic specialization form a trans-cellular unit to enable efficient transmission of information between neurons. While we know much about the mol
10.1101/265041	Population coupling predicts the plasticity of stimulus responses in cortical circuits	bioRxiv	Long-term imaging of sensory cortex reveals a diverse range of stimulus response stability: some neurons retain stimulus responses that are stable over days whereas other neurons have highly plastic stimulus responses. Using a recurrent network model, we explo
10.1002/hipo.22696	Behavior‐dependent activity patterns of GABAergic long‐range projecting neurons in the rat hippocampus	Hippocampus	Long‐range glutamatergic and GABAergic projections participate in temporal coordination of neuronal activity in distributed cortical areas. In the hippocampus, GABAergic neurons project to the medial septum and retrohippocampal areas. Many GABAergic projection
10.1093/cercor/bhg087	Automatically parcellating the human cerebral cortex.	Cerebral Cortex	We present a technique for automatically assigning a neuroanatomical label to each location on a cortical surface model based on probabilistic information estimated from a manually labeled training set. This procedure incorporates both geometric information de
10.1073/pnas.1513410113	Emergence of functional subnetworks in layer 2/3 cortex induced by sequential spikes in vivo	Proceedings of the National Academy of S	Significance Somatosensory information is transmitted and processed in the superficial layer (layer 2/3) of the cortex, giving rise to proper sensory perception. These processes ought to be dependent on the patterns of neuronal connectivity among layer 2/3 neu
10.1109/ipdps.2016.119	ZNN -- A Fast and Scalable Algorithm for Training 3D Convolutional Networks on Multi-core and Many-Core Shared Memory Machines	IEEE International Parallel and Distribu	Convolutional networks (ConvNets) have become a popular approach to computer vision. It is important to accelerate ConvNet training, which is computationally costly. We propose a novel parallel algorithm based on decomposition into a set of tasks, most of whic
10.1016/j.neurobiolaging.2010.09.014	Synaptic correlates of memory and menopause in the hippocampal dentate gyrus in rhesus monkeys	Neurobiology of Aging	Aged rhesus monkeys exhibit deficits in hippocampus-dependent memory, similar to aging humans. Here we explored the basis of cognitive decline by first testing young adult and aged monkeys on a standard recognition memory test (delayed nonmatching-to-sample te
10.1016/j.cub.2025.10.018	Short-term memory by distributed neural network oscillators in a simple nervous system	Current Biology	SUMMARY Short-term memory allows an animal to gather sensory evidence over time, integrate it with evolving internal state, and make informed decisions about when and how to act at a later time. The implementation of short-term memory by brains remains an outs
10.1002/cne.25244	Distribution and daily oscillation of GABA in the circadian system of the cockroach Rhyparobia maderae	The Journal of comparative neurology	Gamma‐aminobutyric acid (GABA) is the prevalent inhibitory neurotransmitter in nervous systems promoting sleep in both mammals and insects. In the Madeira cockroach, sleep‐wake cycles are controlled by a circadian clock network in the brain's optic lobes, cent
10.1371/journal.pgen.1006061	Additive Expression of Consolidated Memory through Drosophila Mushroom Body Subsets	PLoS Genetics	Associative olfactory memory in Drosophila has two components called labile anesthesia-sensitive memory and consolidated anesthesia-resistant memory (ARM). Mushroom body (MB) is a brain region critical for the olfactory memory and comprised of 2000 neurons tha
10.64898/2026.05.12.724651	Optogenetic circuit mapping reveals connectivity and synaptic physiology of T-stellate projections from the cochlear nucleus to the auditory midbrain	bioRxiv	T-stellate neurons in the ventral cochlear nucleus (VCN) receive synaptic input from the cochlear nerve and encode information about sound frequency and intensity, including rapid fluctuations in sound intensity that are important for speech processing. T-stel
10.1038/s41596-024-01125-5	Laser microsurgery for presynaptic interrogation	Nature Protocols	Synaptic connections among neurons are critical for information processing and memory storage in the brain, making them hotspots for neuropathologies. Understanding the physiology of synapses, therefore, may facilitate the development of therapeutic approaches
10.3389/fncir.2018.00039	Quantitative Analysis of the Spatial Organization of Synaptic Inputs on the Postsynaptic Dendrite	Front. Neural Circuits	The spatial organization of synaptic inputs on the dendritic tree of cortical neurons is considered to play an important role in the dendritic integration of synaptic activity. Active electrical properties of dendrites and mechanisms of dendritic integration h
10.1016/j.ydbio.2013.07.009	Postembryonic lineages of the Drosophila brain: II. Identification of lineage projection patterns based on MARCM clones	Developmental Biology	The Drosophila central brain is largely composed of lineages, units of sibling neurons derived from a single progenitor cell or neuroblast. During the early embryonic period neuroblast generate the primary neurons that constitute the larval brain. Neuroblasts 
10.1038/s41593-017-0020-1	Thalamic functions in distributed cognitive control	Nature Neuroscience	Cognition can be conceptualized as a set of algorithmic control functions whose real-time deployment determines how an organism stores and uses information to guide thought and action. A subset of these functions is required for goal-directed selection and amp
10.1101/2024.02.14.580149	Impact of Aii Amacrine Cell Rewiring in a Pathoconnectome-Based Computational Model of Early Retinal Degeneration	bioRxiv	Retinitis pigmentosa (RP), a retinal degenerative disease, is characterized by progressive photoreceptor loss and ongoing remodeling and rewiring of the inner retina. This study investigates rod network rewiring through pathoconnectomic evaluation and its impa
10.1016/j.isci.2021.103601	Multi-scale light microscopy/electron microscopy neuronal imaging from brain to synapse with a tissue clearing method, ScaleSF	iScience	Summary The mammalian brain is organized over sizes that span several orders of magnitude, from synapses to the entire brain. Thus, a technique to visualize neural circuits across multiple spatial scales (multi-scale neuronal imaging) is vital for deciphering 
10.1016/j.conb.2009.07.011	Cell-type identity: a key to unlocking the function of neocortical circuits	Current Opinion in Neurobiology	A central tenet of neuroscience is that the precise patterns of connectivity among neurons in a given brain area underlie its function. However, assigning any aspect of perception or behavior to the wiring of local circuits has been challenging. Here, we revie
10.7554/elife.12572	A stochastic neuronal model predicts random search behaviors at multiple spatial scales in C. elegans	eLife	Random search is a behavioral strategy used by organisms from bacteria to humans to locate food that is randomly distributed and undetectable at a distance. We investigated this behavior in the nematode Caenorhabditis elegans, an organism with a small, well-de
10.1101/2024.01.10.574960	Recurrent connections enable point attractor dynamics and dimensionality reduction in a connectome-constrained model of the insect learning center	bioRxiv	The learning center in the insect, the mushroom body (MB) with its predominant population of Kenyon Cells (KCs), is a widely studied model system to investigate neural processing principles, both experimentally and theoretically. While many computational model
10.1016/j.neuron.2018.05.004	Genetic Dissection of Neural Circuits: A Decade of Progress	Neuron	Tremendous progress has been made since Neuron published our primer on genetic dissection of neural circuits ten years ago. Since then, cell type-specific anatomical, neurophysiological, and perturbation studies have been carried out in a multitude of inverteb
10.1038/s41598-022-05798-4	Online learning for orientation estimation during translation in an insect ring attractor network	Scientific Reports	Insect neural systems are a promising source of inspiration for new navigation algorithms, especially on low size, weight, and power platforms. There have been unprecedented recent neuroscience breakthroughs with Drosophila in behavioral and neural imaging exp
10.1073/pnas.1400335111	Coming to terms with fear	Proceedings of the National Academy of S	Significance Research on Pavlovian fear conditioning has been very successful in revealing what has come to be called the brain’s fear system. The field has now matured to the point where a sharper conceptualization of what is being studied could be very usefu
10.1101/2024.01.31.578155	Projections from thalamic nucleus reuniens to hippocampal CA1 area participate in context fear extinction by affecting extinction-induced molecular re	bioRxiv	The ability to extinguish contextual fear in a changing environment is crucial for animal survival. Recent data support the role of the thalamic nucleus reuniens (RE) and its projections to the dorsal hippocampal CA1 area (RE→dCA1) in this process. However, it
10.1016/j.neures.2018.10.010	Neuronal, mathematical, and molecular bases of perceptual decision-making in C. elegans.	Neurosciences research	Animals process sensory information from the environment to make behavioral decisions. Although environmental information may be ambiguous or gradually changing, animals can still choose one behavioral option among several through perceptual decision-making. P
10.1007/978-3-642-54718-8_4	Polarized-Light Processing in Insect Brains: Recent Insights from the Desert Locust, the Monarch Butterfly, the Cricket, and the Fruit Fly	Polarized Light and Polarization Vision 	
10.1002/cne.23705	Neuroarchitecture and neuroanatomy of the Drosophila central complex: A GAL4-based dissection of protocerebral bridge neurons and circuits	The Journal of comparative neurology	Insects exhibit an elaborate repertoire of behaviors in response to environmental stimuli. The central complex plays a key role in combining various modalities of sensory information with an insect's internal state and past experience to select appropriate res
10.1080/01677063.2020.1837799	A perspective on C. elegans neurodevelopment: from early visionaries to a booming neuroscience research	Journal of neurogenetics	Abstract The formation of the nervous system and its striking complexity is a remarkable feat of development. C. elegans served as a unique model to dissect the molecular events in neurodevelopment, from its early visionaries to the current booming neuroscienc
10.1523/jneurosci.17-01-00190.1997	Three-Dimensional Organization of Smooth Endoplasmic Reticulum in Hippocampal CA1 Dendrites and Dendritic Spines of the Immature and Mature Rat	Journal of Neuroscience	Recent studies have shown high levels of calcium in activated dendritic spines, where the smooth endoplasmic reticulum (SER) is likely to be important for regulating calcium. Here, the dimensions and organization of the SER in hippocampal spines and dendrites 
10.1523/jneurosci.5042-04.2005	Detecting Activity in Olfactory Bulb Glomeruli with Astrocyte Recording	Journal of Neuroscience	In the olfactory bulb, axons of olfactory sensory neurons (OSNs) expressing the same olfactory receptor converge on specific glomeruli. These afferents form axodendritic synapses with mitral/tufted and periglomerular cell dendrites, whereas the dendrites of mi
10.1007/s12021-019-09443-w	Diverse Community Structures in the Neuronal-Level Connectome of the Drosophila Brain	Neuroinformatics	Drosophila melanogaster is one of the most important model animals in neurobiology owing to its manageable brain size, complex behaviour, and extensive genetic tools. However, without a comprehensive map of the brain-wide neural network, our ability to investi
10.1007/s12021-017-9341-1	A Topological Representation of Branching Neuronal Morphologies	Neuroinformatics	Many biological systems consist of branching structures that exhibit a wide variety of shapes. Our understanding of their systematic roles is hampered from the start by the lack of a fundamental means of standardizing the description of complex branching patte
10.1101/2025.08.18.670992	The claudin-like molecule CLC-3 regulates neuromuscular function in Caenorhabditis elegans by modulating cholinergic signalling	bioRxiv	Cell adhesion molecules (CAMs play important roles in neurons, contributing to nervous system development, synapse formation, and activity-dependent plasticity. Claudins, the cell-adhesion molecules known for their roles at tight junctions in epithelial and en
10.1038/s41467-022-35324-z	Rapid and reversible optogenetic silencing of synaptic transmission by clustering of synaptic vesicles	Nature Communications	Acutely silencing specific neurons informs about their functional roles in circuits and behavior. Existing optogenetic silencers include ion pumps, channels, metabotropic receptors, and tools that damage the neurotransmitter release machinery. While the former
10.1073/pnas.1406077111	Visual stimuli recruit intrinsically generated cortical ensembles	Proceedings of the National Academy of S	Significance This study demonstrates that neuronal groups or ensembles, rather than individual neurons, are emergent functional units of cortical activity. We show that in the presence and absence of visual stimulation, cortical activity is dominated by coacti
10.1016/j.neuron.2015.12.026	Dscam Proteins Direct Dendritic Targeting Through Adhesion	Neuron	Summary Cell recognition molecules are key regulators of neural circuit assembly. The Dscam family of recognition molecules in Drosophila has been shown to regulate interactions between neurons through homophilic repulsion. This is exemplified by Dscam1 and Ds
10.1002/hipo.23254	Recurrent amplification of grid‐cell activity	Hippocampus	High‐level cognitive abilities such as navigation and spatial memory are thought to rely on the activity of grid cells in the medial entorhinal cortex (MEC), which encode the animal's position in space with periodic triangular patterns. Yet the neural mechanis
10.55613/jeet.v35i1.152	Functional Tests Guide Complex “Fidelity“ Tradeoffs in Whole-Brain Emulation	Journal of Ethics and Emerging Technolog	The human brain can be understood as a vast network of neurons connected via synapses, the state of which is characterized by ion concentrations, phosphorylation patterns, receptor densities, etc. It is plausible that a mechanistic simulation at the scale of t
10.1101/2020.09.15.297614	Fractional diffusion theory of balanced heterogeneous neural networks	bioRxiv	Interactions of large numbers of spiking neurons give rise to complex neural dynamics with fluctuations occurring at multiple scales. Understanding the dynamical mechanisms underlying such complex neural dynamics is a long-standing topic of interest in neurosc
10.1016/j.preteyeres.2016.07.003	Genomic Control of Neuronal Demographics in the Retina	Progress in retinal and eye research	The mature retinal architecture is composed of various types of neuron, each population differing in size and constrained to particular layers, wherein the cells achieve a characteristic patterning in their local organization. These demographic features of ret
10.1101/2025.10.25.684569	The songbird basal ganglia connectome	bioRxiv	The basal ganglia (BG) play an essential role in shaping vertebrate behavior, ranging from motor learning to emotions, but comprehensive maps of their canonical synaptic architecture are missing. In mammals, three main neuronal pathways through the BG have bee
10.1152/jn.00375.2017	Induced cortical oscillations in turtle cortex are coherent at the mesoscale of population activity, but not at the microscale of the membrane potenti	Journal of Neurophysiology	Bursts of oscillatory neural activity have been hypothesized to be a core mechanism by which remote brain regions can communicate. Such a hypothesis raises the question to what extent oscillations are coherent across spatially distant neural populations. To ad
10.1016/j.biosystems.2023.105017	Using neurons to maintain autonomy: Learning from C. elegans	Biosyst.	Understanding how biological organisms are autonomous-maintain themselves far from equilibrium through their own activities-requires understanding how they regulate those activities. In multicellular animals, such control can be exercised either via endocrine 
10.1016/j.neuron.2015.09.018	Spontaneous Fluctuations and Non-linear Ignitions: Two Dynamic Faces of Cortical Recurrent Loops.	Neuron	Recent human neurophysiological recordings have uncovered two fundamental modes of cerebral cortex activity with distinct dynamics: an active mode characterized by a rapid and sustained activity ("ignition") and a spontaneous (resting-state) mode, manifesting 
10.3389/fnana.2015.00060	FIB/SEM technology and high-throughput 3D reconstruction of dendritic spines and synapses in GFP-labeled adult-generated neurons	Frontiers in Neuroanatomy	The fine analysis of synaptic contacts is usually performed using transmission electron microscopy (TEM) and its combination with neuronal labeling techniques. However, the complex 3D architecture of neuronal samples calls for their reconstruction from serial 
10.1101/2025.11.10.687557	On Temporal Robustness & Brain-State Stability of Functional Connectivity in Mouse Primary Visual Area V1 compared to Higher Visual Area AL	bioRxiv	Understanding how the structure of functional connectivity in the visual cortex changes over time and across brain states is crucial for elucidating the mechanisms by which neurons coordinate to process information and support behavior. Higher-order visual are
10.1007/s10827-026-00929-6	Inhibitory-stabilization is sufficient for history-dependent computation in a randomly connected attractor network	Journal of Computational Neuroscience	For effective information processing, the response to a sensory stimulus should depend on both the incoming stimulus and the history of prior stimuli. We demonstrate how a network of randomly connected inhibition-stabilized pairs of units can produce a network
10.1016/j.conb.2026.103244	The embodied brain: Bridging the brain, body, and behavior with biorealistic neuromechanical models.	Current Opinion in Neurobiology	Animal behavior reflects interactions between the nervous system, body, and environment. Therefore, biomechanics and environmental context must be considered to understand algorithms for behavioral control. Computational models that embed artificial neural con
10.3389/fbioe.2024.1476447	Advanced neuroprosthetic electrode design optimized by electromagnetic finite element simulation: innovations and applications	Frontiers in Bioengineering and Biotechn	Based on electrophysiological activity, neuroprostheses can effectively monitor and control neural activity. Currently, electrophysiological neuroprostheses are widely utilized in treating neurological disorders, particularly in restoring motor, visual, audito
10.1146/annurev-vision-082114-035502	Contributions of Retinal Ganglion Cells to Subcortical Visual Processing and Behaviors.	Annual Review of Vision Science	Every aspect of visual perception and behavior is built from the neural activity of retinal ganglion cells (RGCs), the output neurons of the eye. Here, we review progress toward understanding the many types of RGCs that communicate visual signals to the brain,
10.1016/j.neuron.2025.10.030	Ultrastructural membrane dynamics of mouse and human cortical synapses	Neuron	Summary Live human brain tissues provide unique opportunities for understanding synaptic transmission. Investigations have been limited to anatomy, electrophysiology, and protein localization—while crucial parameters such as synaptic vesicle dynamics were not 
10.1186/s12859-015-0652-7	Object-based representation and analysis of light and electron microscopic volume data using Blender	BMC Bioinformatics	Rapid improvements in light and electron microscopy imaging techniques and the development of 3D anatomical atlases necessitate new approaches for the visualization and analysis of image data. Pixel-based representations of raw light microscopy data suffer fro
10.1126/science.1238406	Cortical High-Density Counterstream Architectures	Science	Background The cerebral cortex is divisible into many individual areas, each exhibiting distinct connectivity profiles, architecture, and physiological characteristics. Interactions among cortical areas underlie higher sensory, motor, and cognitive functions. 
10.1002/cne.22133	The proportion of synapses formed by the axons of the lateral geniculate nucleus in layer 4 of area 17 of the cat	The Journal of comparative neurology	Abstract The connection between the dorsal lateral geniculate nucleus (dLGN) and area 17 of the cat is a classical model for studying thalamocortical relations. We investigated the proportion of asymmetric synapses in layer 4 of area 17 of cats formed by axons
10.1101/2021.12.16.472887	Nanoscale patterning of in vitro neuronal circuits	bioRxiv	Methods for patterning neurons in vitro have gradually improved and are used to investigate questions difficult to address in or ex vivo. Though these techniques guide axons between groups of neurons, multiscale control of neuronal connectivity, from circuits 
10.1016/j.isci.2026.116117	Mechanisms of surface and volume light scattering from Caenorhabditis elegans revealed by angle-resolved measurements	bioRxiv	The use of the model roundworm Caenorhabditis elegans in has enabled pioneering discoveries in biology in part due to its optical accessibility. Optical imaging of C. elegans primarily relies on light scattering to generate contrast. However, the mechanisms of
10.1096/fj.02-0429rev	Glial neuronal signaling in the central nervous system	The FASEB Journal	Glial cells are known to interact extensively with neuronal elements in the brain, influencing their activity. Astrocytes associated with synapses integrate neuronal inputs and release transmitters that modulate synaptic sensitivity. Glial cells participate in
10.1007/s13295-016-0026-2	The dynamic connectome	e-Neuroforum	When trying to gain intuitions about the computations implemented in neural circuits, we often use comparisons with electronic circuits. However, one fundamental difference to hard-wired electronic circuits is that the structure of neural circuits undergoes co
10.53053/bwtn6816	Connectomics 2.0: Simulating the brain	The Transmitter	
10.1038/s41467-025-66107-x	Differential modulation of feedforward inhibition reflects topographic organization in the olfactory system	Nature Communications	The nervous system flexibly processes information under different conditions. To do this, neural networks frequently rely on uniform expression of modulatory receptors by distinct classes of neurons to fine tune the computations supported by each neuronal clas
10.1371/journal.pone.0230605	Semantic segmentation of HeLa cells: An objective comparison between one traditional algorithm and four deep-learning architectures	PLoS ONE	The quantitative study of cell morphology is of great importance as the structure and condition of cells and their structures can be related to conditions of health or disease. The first step towards that, is the accurate segmentation of cell structures. In th
10.1016/j.cub.2020.01.080	Distinct developmental mechanisms act independently to shape biased synaptic divergence from an inhibitory neuron	Current Biology	SUMMARY Neurons often contact more than one postsynaptic partner type and display stereotypic patterns of synaptic divergence. Such synaptic patterns usually involve some partners receiving more synapses than others. The developmental strategies generating ‘bi
10.3389/fncir.2015.00033	A common evolutionary origin for the ON- and OFF-edge motion detection pathways of the Drosophila visual system	Front. Neural Circuits	Synaptic circuits for identified behaviors in the Drosophila brain have typically been considered from either a developmental or functional perspective without reference to how the circuits might have been inherited from ancestral forms. For example, two candi
10.1371/journal.pone.0085858	Independently Outgrowing Neurons and Geometry-Based Synapse Formation Produce Networks with Realistic Synaptic Connectivity	PLoS ONE	Neuronal signal integration and information processing in cortical networks critically depend on the organization of synaptic connectivity. During development, neurons can form synaptic connections when their axonal and dendritic arborizations come within clos
10.1101/2021.08.19.456845	Connectomic features underlying diverse synaptic connection strengths and subcellular computation	bioRxiv	Connectomes generated from electron microscopy images of neural tissue unveil the complex morphology of every neuron and the locations of every synapse interconnecting them. These wiring diagrams may also enable inference of synaptic and neuronal biophysics, s
10.1038/nmeth.1784	mGRASP enables mapping mammalian synaptic connectivity with light microscopy	Nature Methods	The GFP reconstitution across synaptic partners (GRASP) technique, based on functional complementation between two nonfluorescent GFP fragments, can be used to detect the location of synapses quickly, accurately and with high spatial resolution. The method has
10.3389/fncom.2019.00008	Neural Interactome: Interactive Simulation of a Neuronal System	bioRxiv	Both connectivity and biophysical processes determine the functionality of neuronal networks. We, therefore, develop a real-time framework, called Neural Interactome1, to simultaneously visualize and interact with the structure and dynamics of such networks. N
10.1093/cercor/bhaa378	3D Ultrastructure of Synaptic Inputs to Distinct GABAergic Neurons in the Mouse Primary Visual Cortex	Cerebral Cortex	Abstract Synapses are the fundamental elements of the brain’s complicated neural networks. Although the ultrastructure of synapses has been extensively studied, the difference in how synaptic inputs are organized onto distinct neuronal types is not yet fully u
10.1016/0306-4522(93)90217-4	Synaptic organization of dopaminergic amacrine cells in the larval tiger salamander retina.	Neuroscience	The ultrastructural features and synaptic interactions of tyrosine hydroxylase-like-immuno-reactive amacrine cells in the larval tiger salamander retina were examined using routine immunoelectron microscopy. The somas of tyrosine hydroxylase-like-immunoreactiv
10.1101/672246	Probabilistic Models of Larval Zebrafish Behavior: Structure on Many Scales	bioRxiv	Nervous systems have evolved to combine environmental information with internal state to select and generate adaptive behavioral sequences. To better understand these computations and their implementation in neural circuits, natural behavior must be carefully 
10.1007/978-1-0716-3810-1_26	Analyses of Genetic Regulation of the Nervous System in the Nematode Caenorhabditis elegans.	Methods in molecular biology	This chapter aims to provide a comprehensive overview of the methodologies available to dissect genetic regulation of the nervous systems in the nematode Caenorhabditis elegans. These techniques encompass genetic screens and genetic tools to unravel the spatia
10.1016/j.neuron.2018.11.001	Interactions between the Ig-Superfamily Proteins DIP-α and Dpr6/10 Regulate Assembly of Neural Circuits	Neuron	SUMMARY Drosophila Dpr (21 paralogs) and DIP proteins (11 paralogs) are cell recognition molecules of the immunoglobulin superfamily (IgSF) that form a complex protein interaction network. DIP and Dpr proteins are expressed in a synaptic layer-specific fashion
10.1101/319327	Single-cell transcriptome profiling of the Ciona larval brain	bioRxiv	The tadpole-type larva of Ciona has emerged as an intriguing model system for the study of neurodevelopment. The Ciona intestinalis connectome has been recently mapped, revealing the smallest central nervous system (CNS) known in any chordate, with only 177 ne
10.1007/s00429-017-1554-4	Multi-scale account of the network structure of macaque visual cortex	Brain Structure and Function	Cortical network structure has been extensively characterized at the level of local circuits and in terms of long-range connectivity, but seldom in a manner that integrates both of these scales. Furthermore, while the connectivity of cortex is known to be rela
10.1016/j.asd.2025.101444	Tyrosine hydroxylase- and serotonin-immunoreactive neurons in the thoracic ganglia of the Oriental fruit fly, Bactrocera dorsalis.	Arthropod structure & development	The thoracic ganglia (TG) of insects are essential neural centers responsible for regulating behaviors such as flight and courtship. These ganglia control thoracic muscle movements through the release of biogenic amines, such as dopamine and serotonin, which m
10.1007/978-3-319-12913-6_9	Patterned Photostimulation in the Brain	Biological and Medical Physics, Biomedic	
10.1038/s41583-025-00932-3	On analogies in vertebrate and insect visual systems	Nature Reviews Neuroscience	Despite the large evolutionary distance between vertebrates and insects, the visual systems of these two taxa bear remarkable similarities that have been noted repeatedly, including by pioneering neuroanatomists such as Ramón y Cajal. Fuelled by the advent of 
10.64898/2025.11.28.691140	Embryonic dopaminergic neuron activity sustains lifelong locomotion in Drosophila	bioRxiv	Locomotor skills arise early in life and are maintained throughout an animal’s lifespan, yet how this continuity is achieved despite major neural remodeling remains unclear. Using Drosophila, which undergoes complete metamorphosis, we show that the activity of
10.48550/arxiv.2407.00957	<NO TITLE>		Landmark universal function approximation results for neural networks with trained weights and biases provided the impetus for the ubiquitous use of neural networks as learning models in neuroscience and Artificial Intelligence (AI). Recent work has extended t
10.1007/s12311-022-01379-3	Loss of Neuron Navigator 2 Impairs Brain and Cerebellar Development	Cerebellum	Cerebellar hypoplasia and dysplasia encompass a group of clinically and genetically heterogeneous disorders frequently associated with neurodevelopmental impairment. The Neuron Navigator 2 ( NAV2 ) gene (MIM: 607,026) encodes a member of the Neuron Navigator p
10.1016/j.displa.2025.102968	A survey of deep learning-based microscopic cell image understanding	Displays (Guildford)	
10.1017/s1740925x10000153	Synaptic plasticity and Ca2+ signalling in astrocytes	Neuron Glia Biology	There is a growing body of evidence suggesting a functional relationship between Ca2+ signals generated in astroglia and the functioning of nearby excitatory synapses. Interference with endogenous Ca2+ homeostasis inside individual astrocytes has been shown to
10.1140/epjst/e2018-800080-6	Stimulus-evoked activity in clustered networks of stochastic rate-based neurons	The European Physical Journal Special To	
10.1111/j.1469-7793.2000.00485.x	Contributions of intrinsic and synaptic activities to the generation of neuronal discharges in in vitro hippocampus	Journal of Physiology	1. Extracellular and intracellular records were made from guinea-pig hippocampal slices to examine the contributions of intrinsic cellular properties and synaptic events to the generation of neuronal activity. Extracellular signals were filtered to pass action
10.1016/j.cub.2023.02.048	Neuronal birthdate reveals topography in a vestibular brainstem circuit for gaze stabilization	bioRxiv	Across the nervous system, neurons with similar attributes are topographically organized. This topography reflects developmental pressures. Oddly, vestibular (balance) nuclei are thought to be disorganized. By measuring activity in birthdated neurons, we revea
10.1117/1.nph.10.4.044409	Zebrafish brain atlases: a collective effort for a tiny vertebrate brain	Neurophotonics	Abstract. In the past two decades, digital brain atlases have emerged as essential tools for sharing and integrating complex neuroscience datasets. Concurrently, the larval zebrafish has become a prominent vertebrate model offering a strategic compromise for b
10.1016/j.mcn.2018.04.003	Trafficking mechanisms of synaptogenic cell adhesion molecules.	Molecular and cellular neurosciences	Nearly every aspect of neuronal function, from wiring to information processing, critically depends on the highly polarized architecture of neurons. Establishing and maintaining the distinct molecular composition of axonal and dendritic compartments requires p
10.1523/jneurosci.3131-11.2011	Dense, Unspecific Connectivity of Neocortical Parvalbumin-Positive Interneurons: A Canonical Microcircuit for Inhibition?	Journal of Neuroscience	GABAergic interneurons play a major role in the function of the mammalian neocortex, but their circuit connectivity is still poorly understood. We used two-photon RuBi-Glutamate uncaging to optically map how the largest population of cortical interneurons, the
